TITLE,LINK,DATE_SCRAPE,CITY,CEP,NEIGHBORHOOD,CONDO,TAX,AREA,ROOMS_NO,BATH_NO,PARKING_SPOTS,APARTMENT_DETAILS,PRICE,REGION
EXCLUSIVO 3 QUARTOS COM ÁREA DE LAZER,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/exclusivo-3-quartos-com-area-de-lazer-1173894767,2023-08-05,Belo Horizonte,31035560,Sagrada Família,R$ 12,R$ 1,78m²,3,3,2,"Churrasqueira, Piscina",826310,zona_leste
EXCLUSIVO 3 QUARTOS COM ÁREA DE LAZER,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/exclusivo-3-quartos-com-area-de-lazer-1173870984,2023-08-05,Belo Horizonte,31035560,Sagrada Família,R$ 12,R$ 1,109m²,3,3,2,"Churrasqueira, Piscina",947145,zona_leste
EXCLUSIVO 3 QUARTOS COM ÁREA DE LAZER,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/exclusivo-3-quartos-com-area-de-lazer-1173852910,2023-08-05,Belo Horizonte,31035560,Sagrada Família,R$ 12,R$ 1,78m²,3,3,2,"Churrasqueira, Piscina",791310,zona_leste
EXCLUSIVO 3 QUARTOS COM ÁREA DE LAZER,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/exclusivo-3-quartos-com-area-de-lazer-1173831076,2023-08-05,Belo Horizonte,31035560,Sagrada Família,R$ 12,R$ 1,86m²,3,3,2,"Churrasqueira, Piscina",862027,zona_leste
EXCLUSIVO 3 QUARTOS COM ÁREA DE LAZER,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/exclusivo-3-quartos-com-area-de-lazer-1173797477,2023-08-05,Belo Horizonte,31035560,Sagrada Família,R$ 12,R$ 1,78m²,3,3,2,"Churrasqueira, Piscina",841310,zona_leste
EXCLUSIVO 3 QUARTOS COM ÁREA DE LAZER,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/exclusivo-3-quartos-com-area-de-lazer-1173797381,2023-08-05,Belo Horizonte,31035560,Sagrada Família,R$ 12,R$ 1,78m²,3,3,2,"Churrasqueira, Piscina",836310,zona_leste
"Cobertura à venda, 155 m² por R$ 1.280.000,00 - Santa Tereza - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-155-m-por-r-1-280-000-00-santa-tereza-belo-horizonte-mg-1173788672,2023-08-05,Belo Horizonte,31010070,Santa Tereza,R$ 1.190,R$ 280,155m²,2,3,2,"Área de serviço, Varanda",1280000,zona_leste
Apartamento à venda 2 quartos 2 suítes 2 vagas - Santa Efigênia,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-2-quartos-2-suites-2-vagas-santa-efigenia-1100511385,2023-08-05,Belo Horizonte,30270360,Santa Efigênia,R$ 200,R$ 1.565,53m²,2,2,2,Varanda,428660,zona_leste
BELO HORIZONTE - Apartamento Padrão - Sagrada Família,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-sagrada-familia-1022719812,2023-08-05,Belo Horizonte,31030520,Sagrada Família,R$ 560,R$ 3.056,180m²,3,4,2,N/A,870000,zona_leste
"Cobertura em Nova Vista - Sabará, MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-em-nova-vista-sabara-mg-1069764845,2023-08-05,Belo Horizonte,31070060,Nova Vista,R$ 380,R$ 60,165m²,3,2,2,Área de serviço,500000,zona_leste
"Apartamento à venda, 4 quartos, 2 suítes, 3 vagas, Santa Efigênia - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-4-quartos-2-suites-3-vagas-santa-efigenia-belo-horizonte-mg-945619607,2023-08-05,Belo Horizonte,30150320,Santa Efigênia,R$ 1.900,R$ 0,147m²,4,4,3,"Academia, Área de serviço, Churrasqueira, Piscina",1550000,zona_leste
"Apartamento Garden com 1 dormitório à venda, 85 m² por R$ 768.400,00 - Santa Efigênia - Be",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-garden-com-1-dormitorio-a-venda-85-m-por-r-768-400-00-santa-efigenia-be-1036521282,2023-08-05,Belo Horizonte,30110017,Santa Efigênia,R$ 0,R$ 0,85m²,1,1,2,Piscina,768400,zona_leste
"Apartamento à Venda - Sagrada Família, 2 Quartos,  78 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-sagrada-familia-2-quartos-78-m2-1173710694,2023-08-05,Belo Horizonte,31030080,Sagrada Família,R$ 230,R$ 208,78m²,2,2,1,"Ar condicionado, Varanda",370000,zona_leste
"Apartamento à Venda - Santa Efigênia, 3 Quartos,  75 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-santa-efigenia-3-quartos-75-m2-1173710660,2023-08-05,Belo Horizonte,30260150,Santa Efigênia,R$ 298,R$ 109,75m²,3,1,1,Mobiliado,370000,zona_leste
"Apartamento à Venda - Pompéia, 3 Quartos,  60 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-pompeia-3-quartos-60-m2-1173710613,2023-08-05,Belo Horizonte,30285010,Pompéia,R$ 380,R$ 104,60m²,3,2,1,N/A,395000,zona_leste
"Apartamento Garden com 3 dormitórios à venda, 76 m² por R$ 650.000,00 - Santa Inês - Belo ",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-garden-com-3-dormitorios-a-venda-76-m-por-r-650-000-00-santa-ines-belo-1068132657,2023-08-05,Belo Horizonte,31080180,Santa Inês,R$ 10,R$ 10,76m²,3,2,2,N/A,650000,zona_leste
"Apartamento à venda, 80 m² por R$ 620.000,00 - Santa Efigênia - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-80-m-por-r-620-000-00-santa-efigenia-belo-horizonte-mg-900333107,2023-08-05,Belo Horizonte,30240390,Santa Efigênia,R$ 900,R$ 180,80m²,3,2,1,"Área de serviço, Churrasqueira, Piscina",620000,zona_leste
Venda Apartamento 3 quartos Santa Inês Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-santa-ines-belo-horizonte-1147768171,2023-08-05,Belo Horizonte,31080180,Santa Inês,R$ 0,R$ 0,85m²,3,3,2,N/A,590000,zona_leste
"Cobertura à venda, 3 quartos, 1 suíte, 3 vagas, Sagrada Família - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-3-quartos-1-suite-3-vagas-sagrada-familia-belo-horizonte-mg-1044076854,2023-08-05,Belo Horizonte,31035040,Horto Florestal,R$ 400,R$ 0,144m²,3,2,3,"Área de serviço, Varanda",720000,zona_leste
Venda - APARTAMENTO - SANTA EFIGENIA BELO HORIZONTE MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-santa-efigenia-belo-horizonte-mg-1153954278,2023-08-05,Belo Horizonte,30270320,Santa Efigênia,R$ 0,R$ 185,68m²,2,2,2,Varanda,450000,zona_leste
Venda Apartamento 3 quartos Sagrada Família Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-sagrada-familia-belo-horizonte-1154093940,2023-08-05,Belo Horizonte,31035460,Sagrada Família,R$ 300,R$ 100,80m²,3,1,1,Academia,320000,zona_leste
Vendo apartamento no Santa Inês,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/vendo-apartamento-no-santa-ines-1127309512,2023-08-05,Belo Horizonte,31080360,Santa Inês,R$ 190,R$ 0,50m²,2,1,1,Varanda,315000,zona_leste
Apartamento 3 quartos a venda no bairro Floresta,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-3-quartos-a-venda-no-bairro-floresta-1170451708,2023-08-05,Belo Horizonte,31015160,Floresta,R$ 500,R$ 175,152m²,3,2,2,N/A,750000,zona_leste
Venda Área Privativa Sagrada Família Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-area-privativa-sagrada-familia-belo-horizonte-1154092352,2023-08-05,Belo Horizonte,31035580,Sagrada Família,R$ 0,R$ 0,104m²,3,2,2,N/A,719000,zona_leste
BELO HORIZONTE - Apartamento Padrão - Funcionários,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-funcionarios-1111965349,2023-08-05,Belo Horizonte,30150340,Santa Efigênia,R$ 950,R$ 0,260m²,4,4,3,"Academia, Área de serviço, Churrasqueira, Mobiliado",1800000,zona_leste
BELO HRIZONTE - Apartamento Padrão - Santa Tereza,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-hrizonte-apartamento-padrao-santa-tereza-1155664339,2023-08-05,Belo Horizonte,31015050,Santa Tereza,R$ 500,R$ 2.496,182m²,5 ou mais,3,2,"Área de serviço, Churrasqueira, Piscina, Varanda",1100000,zona_leste
Belo Horizonte - Apartamento Padrão - Sagrada Família,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-sagrada-familia-916342716,2023-08-05,Belo Horizonte,31030140,Sagrada Família,R$ 720,R$ 190,80m²,3,2,2,"Churrasqueira, Piscina",729000,zona_leste
"Área privativa à venda, 3 quartos, 1 suíte, 2 vagas, Floresta - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-a-venda-3-quartos-1-suite-2-vagas-floresta-belo-horizonte-mg-1173690647,2023-08-05,Belo Horizonte,31015160,Floresta,R$ 300,R$ 1.626,105m²,3,2,2,Área de serviço,750000,zona_leste
"Cobertura para Venda em Belo Horizonte, Horto Florestal, 3 dormitórios, 1 suíte, 3 banheir",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-para-venda-em-belo-horizonte-horto-florestal-3-dormitorios-1-suite-3-banheir-994910463,2023-08-05,Belo Horizonte,31035040,Horto Florestal,R$ 0,R$ 0,148m²,3,3,0,N/A,670000,zona_leste
Excelente apto com dois qtos localizado próximo à Avenida Silviano Bradão,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/excelente-apto-com-dois-qtos-localizado-proximo-a-avenida-silviano-bradao-980043349,2023-08-05,Belo Horizonte,31030150,Sagrada Família,R$ 200,R$ 75,54m²,2,1,1,N/A,230000,zona_leste
"Área privativa com 2 dormitórios à venda, 128 m² por R$ 635.500 - Floresta - Belo Horizont",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-com-2-dormitorios-a-venda-128-m-por-r-635-500-floresta-belo-horizont-1114527648,2023-08-05,Belo Horizonte,31015150,Floresta,R$ 480,R$ 1,128m²,2,3,2,"Área de serviço, Churrasqueira",655000,zona_leste
Apartamento para venda com 55 metros quadrados com 2 quartos em Santa Efigênia - Belo Hori,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-com-55-metros-quadrados-com-2-quartos-em-santa-efigenia-belo-hori-995433507,2023-08-05,Belo Horizonte,30270360,Santa Efigênia,R$ 0,R$ 0,55m²,2,1,2,N/A,368880,zona_leste
Venha e vamos visitar esta oportunidade em apartamento 3 quartos em prédio com lazer à ven,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venha-e-vamos-visitar-esta-oportunidade-em-apartamento-3-quartos-em-predio-com-lazer-a-ven-1107312016,2023-08-05,Belo Horizonte,31035480,Sagrada Família,R$ 600,R$ 160,74m²,3,3,1,"Churrasqueira, Piscina",420000,zona_leste
APARTAMENTO COM 3 QUARTOS A VENDA NO SAGRADA FAMÍLIA,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-quartos-a-venda-no-sagrada-familia-1090070342,2023-08-05,Belo Horizonte,31035310,Sagrada Família,R$ 265,R$ 1.210,85m²,3,2,1,Área de serviço,300000,zona_leste
"Apartamento à venda, 3 quartos, 1 suíte, 2 vagas, Colégio Batista - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-2-vagas-colegio-batista-belo-horizonte-mg-1067466046,2023-08-05,Belo Horizonte,31110010,Colégio Batista,R$ 364,R$ 1.700,109m²,3,2,2,N/A,590000,zona_leste
"Apartamento à venda, 61 m² por R$ 579.318,20 - Santa Efigênia - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-61-m-por-r-579-318-20-santa-efigenia-belo-horizonte-mg-1049366560,2023-08-05,Belo Horizonte,30240370,Santa Efigênia,R$ 110,R$ 22,62m²,2,3,2,N/A,579318,zona_leste
Belo Horizonte - Apartamento Padrão - Santa Tereza,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-santa-tereza-993401447,2023-08-05,Belo Horizonte,31015040,Santa Tereza,R$ 200,R$ 0,70m²,3,1,1,N/A,280000,zona_leste
BELO HORIZONTE - Apartamento Padrão - Sagrada Família,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-sagrada-familia-1005576724,2023-08-05,Belo Horizonte,31035572,Sagrada Família,R$ 380,R$ 78,60m²,2,2,1,Área de serviço,330000,zona_leste
Apartamento 2 quartos a venda no bairro Floresta,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-a-venda-no-bairro-floresta-1074779904,2023-08-05,Belo Horizonte,30150160,Floresta,R$ 0,R$ 0,70m²,2,2,1,N/A,350000,zona_leste
Apartamento à venda no bairro Santa Efigênia - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-santa-efigenia-belo-horizonte-mg-1032892997,2023-08-05,Belo Horizonte,30110018,Santa Efigênia,R$ 1,R$ 1,133m²,2,1,1,"Academia, Área de serviço, Churrasqueira",1300000,zona_leste
Apartamento  2 quartos Otima Localização,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-otima-localizacao-1111327313,2023-08-05,Belo Horizonte,31030480,Sagrada Família,R$ 350,R$ 98,65m²,2,1,1,"Área de serviço, Armários na cozinha, Armários no quarto, Churrasqueira",289000,zona_leste
"Apartamento com 3 quartos, suíte e 3 vagas.",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-quartos-suite-e-3-vagas-993579876,2023-08-05,Belo Horizonte,31030140,Sagrada Família,R$ 860,R$ 200,80m²,3,3,2,"Churrasqueira, Mobiliado, Piscina",699000,zona_leste
Belo Horizonte - Apartamento Padrão - Santa Efigênia,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-santa-efigenia-984096528,2023-08-05,Belo Horizonte,30270020,Santa Efigênia,R$ 1,R$ 1,78m²,2,2,2,N/A,570000,zona_leste
Belo Horizonte - Apartamento Padrão - Santa Efigênia,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-santa-efigenia-984096442,2023-08-05,Belo Horizonte,30270020,Santa Efigênia,R$ 0,R$ 0,78m²,2,2,2,N/A,560000,zona_leste
Venda de Apartamentos / Padrão na cidade de Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-de-apartamentos-padrao-na-cidade-de-belo-horizonte-1132492145,2023-08-05,Belo Horizonte,31010490,Santa Tereza,R$ 500,R$ 145,160m²,3,2,1,N/A,510000,zona_leste
sala  para venda possui 25 metros quadrados em Sagrada Família - Belo Horizonte - MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/sala-para-venda-possui-25-metros-quadrados-em-sagrada-familia-belo-horizonte-mg-1037506085,2023-08-05,Belo Horizonte,31030514,Sagrada Família,R$ 295,R$ 90,25m²,1,1,N/A,N/A,99000,zona_leste
"Apartamento à Venda - Nova Vista, 2 Quartos,  60 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-nova-vista-2-quartos-60-m2-1114749913,2023-08-05,Belo Horizonte,31070022,Nova Vista,R$ 530,R$ 33,60m²,2,2,2,"Academia, Ar condicionado, Piscina",450000,zona_leste
Área privativa no Santa Efigênia,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-no-santa-efigenia-1049522432,2023-08-05,Belo Horizonte,30260150,Santa Efigênia,R$ 300,R$ 101,87m²,3,1,4,Área de serviço,410000,zona_leste
Apartamento 3 quartos no Bairro Floresta,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-3-quartos-no-bairro-floresta-995468739,2023-08-05,Belo Horizonte,31110010,Colégio Batista,R$ 608,R$ 90,82m²,3,3,Elevador,N/A,350000,zona_leste
Venda - APARTAMENTO - SANTA EFIGENIA BELO HORIZONTE MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-santa-efigenia-belo-horizonte-mg-1138860392,2023-08-05,Belo Horizonte,30110017,Santa Efigênia,R$ 0,R$ 0,63m²,1,2,2,"Academia, Churrasqueira, Piscina",855000,zona_leste
Venda Cobertura Santa Efigênia Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-cobertura-santa-efigenia-belo-horizonte-1102252211,2023-08-05,Belo Horizonte,30260290,Santa Efigênia,R$ 550,R$ 272,190m²,4,3,3,"Churrasqueira, Piscina, Varanda",750000,zona_leste
"Cobertura com 4 dormitórios à venda, 160 m² por R$ 530.000,00 - Sagrada Família - Belo Hor",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-com-4-dormitorios-a-venda-160-m-por-r-530-000-00-sagrada-familia-belo-hor-1164728557,2023-08-05,Belo Horizonte,31035570,Sagrada Família,R$ 250,R$ 0,160m²,4,3,1,Área de serviço,530000,zona_leste
Cobertura 4 quartos com 2 suítes para venda com 200 metros quadrados,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-4-quartos-com-2-suites-para-venda-com-200-metros-quadrados-994938362,2023-08-05,Belo Horizonte,30280200,Esplanada,R$ 421,R$ 1.800,200m²,4,4,2,Piscina,820000,zona_leste
Ótimo apartamento 3 quartos no bairro Santa Efigenia,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/otimo-apartamento-3-quartos-no-bairro-santa-efigenia-1056733013,2023-08-05,Belo Horizonte,30260580,Santa Efigênia,R$ 335,R$ 1.112,66m²,3,1,1,Armários no quarto,299000,zona_leste
"Apartamento Tipo, Novo, 3 quartos à venda, 78 m² por R$ 719.000,00 - Floresta - Belo Horiz",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-tipo-novo-3-quartos-a-venda-78-m-por-r-719-000-00-floresta-belo-horiz-1093038177,2023-08-05,Belo Horizonte,30150190,Floresta,R$ 0,R$ 0,79m²,3,2,2,"Área de serviço, Churrasqueira, Piscina, Varanda",719000,zona_leste
"Apartamento 03 quartos a venda no floresta, bh",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-03-quartos-a-venda-no-floresta-bh-1113630857,2023-08-05,Belo Horizonte,31110000,Colégio Batista,R$ 395,R$ 103,58m²,3,2,1,N/A,310000,zona_leste
Cobertura para venda com 166 metros quadrados com 3 quartos em Santa Efigênia - Belo Horiz,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-para-venda-com-166-metros-quadrados-com-3-quartos-em-santa-efigenia-belo-horiz-1166003532,2023-08-05,Belo Horizonte,30260260,Santa Efigênia,R$ 400,R$ 210,166m²,3,3,2,"Mobiliado, Varanda",750000,zona_leste
"Área Privativa à venda, 3 quartos, 1 suíte, 1 vaga, Sagrada Família - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-a-venda-3-quartos-1-suite-1-vaga-sagrada-familia-belo-horizonte-mg-951740596,2023-08-05,Belo Horizonte,31030204,Sagrada Família,R$ 250,R$ 98,108m²,3,2,1,"Área de serviço, Varanda",480000,zona_leste
Apartamento com Área Privativa para Venda em Belo Horizonte / MG no bairro Nova Vista,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-area-privativa-para-venda-em-belo-horizonte-mg-no-bairro-nova-vista-1132483862,2023-08-05,Belo Horizonte,31070022,Nova Vista,R$ 0,R$ 0,113m²,3,2,2,N/A,499839,zona_leste
"Apartamento com 4 dormitórios à venda, 140 m² por R$ 871.500,00 - Santa Inês - Belo Horizo",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-4-dormitorios-a-venda-140-m-por-r-871-500-00-santa-ines-belo-horizo-992003222,2023-08-05,Belo Horizonte,31080160,Santa Inês,R$ 0,R$ 0,140m²,4,2,2,Área de serviço,871500,zona_leste
"Cobertura com 3 dormitórios à venda,Piscina,  110 m² por R$ 560.000 - Sagrada Família - Be",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-com-3-dormitorios-a-venda-piscina-110-m-por-r-560-000-sagrada-familia-be-1122387970,2023-08-05,Belo Horizonte,31030480,Sagrada Família,R$ 375,R$ 88,110m²,3,2,1,"Área de serviço, Piscina",560000,zona_leste
Cobertura à venda 3 quartos 1 suíte 4 vagas - Sagrada Família,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-3-quartos-1-suite-4-vagas-sagrada-familia-1102794199,2023-08-05,Belo Horizonte,31030240,Sagrada Família,R$ 392,R$ 4.815,180m²,3,4,4,"Área de serviço, Varanda",1091800,zona_leste
Apartamento para venda tem 110 metros quadrados com 3 quartos em Santa Inês - Belo Horizon,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-tem-110-metros-quadrados-com-3-quartos-em-santa-ines-belo-horizon-1145134887,2023-08-05,Belo Horizonte,31080340,Santa Inês,R$ 400,R$ 1.320,110m²,3,1,2,Varanda,450000,zona_leste
Venda Cobertura Floresta Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-cobertura-floresta-belo-horizonte-1128726651,2023-08-05,Belo Horizonte,31015160,Floresta,R$ 440,R$ 234,149m²,3,3,3,"Churrasqueira, Varanda",890000,zona_leste
"Cobertura à venda, 4 quartos, 1 suíte, 2 vagas, Pompéia - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-4-quartos-1-suite-2-vagas-pompeia-belo-horizonte-mg-1100479735,2023-08-05,Belo Horizonte,30280380,Pompéia,R$ 350,R$ 199,187m²,4,2,2,"Área de serviço, Churrasqueira, Varanda",568000,zona_leste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-972641153,2023-08-05,Belo Horizonte,31015165,Floresta,R$ 0,R$ 0,80m²,3,1,1,N/A,330000,zona_leste
"Cobertura  03 quartos 04 vagas, elevador  -Sagrada Família - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-03-quartos-04-vagas-elevador-sagrada-familia-belo-horizonte-mg-1113189309,2023-08-05,Belo Horizonte,31035540,Sagrada Família,R$ 400,R$ 413,155m²,3,3,4,Área de serviço,750000,zona_leste
"Apartamento à venda, 4 quartos, 1 suíte, 2 vagas, Sagrada Família - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-4-quartos-1-suite-2-vagas-sagrada-familia-belo-horizonte-mg-1008061155,2023-08-05,Belo Horizonte,31035480,Sagrada Família,R$ 1,R$ 1,115m²,4,2,2,Área de serviço,550000,zona_leste
