TITLE,LINK,DATE_SCRAPE,CITY,CEP,NEIGHBORHOOD,CONDO,TAX,AREA,ROOMS_NO,BATH_NO,PARKING_SPOTS,APARTMENT_DETAILS,PRICE,REGION
"Apartamento com 2 dormitórios à venda, 59 m² por R$ 400.000,00 - São Lucas - Belo Horizont",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-59-m-por-r-400-000-00-sao-lucas-belo-horizont-1210114158,2023-08-06,Belo Horizonte,30240530,São Lucas,R$ 300,R$ 150,59m²,2,2,1,"Academia, Área de serviço, Churrasqueira, Piscina, Varanda",400000,zona_centro_sul
"APTO DE 2 QUARTOS A VENDA, NO BAIRRO DE LOURDES, EM BELO HORIZONTE/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apto-de-2-quartos-a-venda-no-bairro-de-lourdes-em-belo-horizonte-mg-1210112515,2023-08-06,Belo Horizonte,30170090,Lourdes,R$ 0,R$ 0,65m²,2,2,1,"Área de serviço, Varanda",950000,zona_centro_sul
Anuar Donato Apartamento 4 quartos à venda Anchieta,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/anuar-donato-apartamento-4-quartos-a-venda-anchieta-1210112437,2023-08-06,Belo Horizonte,30310690,Anchieta,R$ 0,R$ 0,146m²,4,3,3,"Academia, Churrasqueira, Piscina",2433354,zona_centro_sul
"Área privativa à venda, 2 quartos, 1 suíte, 2 vagas, Barro Preto - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-a-venda-2-quartos-1-suite-2-vagas-barro-preto-belo-horizonte-mg-1210111030,2023-08-06,Belo Horizonte,30190055,Barro Preto,R$ 0,R$ 0,60m²,2,1,2,"Academia, Churrasqueira, Piscina",715000,zona_centro_sul
"Apartamento com 3 quartos à venda, 74 m² - São Lucas - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-quartos-a-venda-74-m-sao-lucas-belo-horizonte-mg-1210107252,2023-08-06,Belo Horizonte,30240530,São Lucas,R$ 300,R$ 150,74m²,3,2,2,"Academia, Área de serviço, Churrasqueira, Piscina, Varanda",520000,zona_centro_sul
"Apartamento 4 Quartos à venda, 4 quartos, 2 suítes, 2 vagas, Sion - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-4-quartos-a-venda-4-quartos-2-suites-2-vagas-sion-belo-horizonte-mg-1210088296,2023-08-06,Belo Horizonte,30210420,Mangabeiras,R$ 0,R$ 0,150m²,4,3,2,"Academia, Área de serviço, Churrasqueira, Piscina, Varanda",2890000,zona_centro_sul
Anuar Donato Apto Área Privativa 4 quartos à venda Savassi,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/anuar-donato-apto-area-privativa-4-quartos-a-venda-savassi-1210087221,2023-08-06,Belo Horizonte,30112000,Savassi,R$ 0,R$ 0,230m²,4,4,0,"Academia, Churrasqueira, Piscina, Varanda",5200000,zona_centro_sul
Anuar Donato Apartamento 2 quartos à venda Funcionários,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/anuar-donato-apartamento-2-quartos-a-venda-funcionarios-1210086302,2023-08-06,Belo Horizonte,30130160,Boa Viagem,R$ 0,R$ 0,75m²,2,3,2,"Academia, Churrasqueira, Piscina",1095000,zona_centro_sul
Apartamento em  Rua dos Carijós - Centro - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-em-rua-dos-carijos-centro-belo-horizonte-mg-1210085400,2023-08-06,Belo Horizonte,30120060,Centro,R$ 8.300,77m²,2,2,0,"Elevador, Permitido animais",N/A,349600,zona_centro_sul
"Cobertura à venda, 2 quartos, 1 suíte, 2 vagas, Barro Preto - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-2-quartos-1-suite-2-vagas-barro-preto-belo-horizonte-mg-1210080423,2023-08-06,Belo Horizonte,30190055,Barro Preto,R$ 0,112m²,1,2,2,"Academia, Churrasqueira, Piscina, Varanda","Academia, Churrasqueira, Piscina, Varanda",1200000,zona_centro_sul
"Apartamento para Venda em Belo Horizonte, Santo Agostinho, 4 dormitórios, 2 suítes, 5 banh",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-em-belo-horizonte-santo-agostinho-4-dormitorios-2-suites-5-banh-1210080124,2023-08-06,Belo Horizonte,30190111,Santo Agostinho,R$ 900,R$ 4.505,900m²,4,5 ou mais,2,N/A,1290000,zona_centro_sul
Belo Horizonte - Apartamento Padrão - Itapoã,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-itapoa-1210079025,2023-08-06,Belo Horizonte,30250440,Fazendinha,R$ 1.300,R$ 2.900,320m²,4,4,5 ou mais,"Ar condicionado, Armários na cozinha, Churrasqueira, Mobiliado, Piscina",1730000,zona_centro_sul
"Lançamento Apartamento 48 m² com 02 quartos, sendo 01 suíte, 01 banheiro social, 01 cozinh",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/lancamento-apartamento-48-m-com-02-quartos-sendo-01-suite-01-banheiro-social-01-cozinh-1210075489,2023-08-06,Belo Horizonte,30190052,Barro Preto,R$ 1,R$ 1,48m²,2,2,"Academia, Churrasqueira, Piscina, Varanda","Academia, Churrasqueira, Piscina, Varanda",400000,zona_centro_sul
Excelente a venda apartamento 200 m² 4 qts 2 suítes e 2 semi suítes.,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/excelente-a-venda-apartamento-200-m-4-qts-2-suites-e-2-semi-suites-1210068851,2023-08-06,Belo Horizonte,30320610,Belvedere,R$ 3.150,R$ 1.500,200m²,4,4,3,"Academia, Área de serviço, Churrasqueira, Piscina, Varanda",2500000,zona_centro_sul
Venda Apartamento 3 quartos Cruzeiro Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-cruzeiro-belo-horizonte-1210068307,2023-08-06,Belo Horizonte,30310290,Cruzeiro,R$ 1.390,R$ 267,100m²,3,3,1,Varanda,675000,zona_centro_sul
Venda Área Privativa Boa Viagem Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-area-privativa-boa-viagem-belo-horizonte-1210068248,2023-08-06,Belo Horizonte,30130170,Boa Viagem,R$ 1.000,R$ 550,115m²,2,2,2,Varanda,1100000,zona_centro_sul
"Cobertura à venda, 4 quartos, 4 suítes, 9 vagas, Sion - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-4-quartos-4-suites-9-vagas-sion-belo-horizonte-mg-1210067895,2023-08-06,Belo Horizonte,30315560,Sion,R$ 2.372,436m²,4,4,5 ou mais,"Ar condicionado, Área de serviço, Piscina","Ar condicionado, Área de serviço, Piscina",5500000,zona_centro_sul
"Apartamento 4 Quartos à venda, 4 quartos, 1 suíte, 2 vagas, Santo Antônio - Belo Horizonte",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-4-quartos-a-venda-4-quartos-1-suite-2-vagas-santo-antonio-belo-horizonte-1210067889,2023-08-06,Belo Horizonte,30350290,Santo Antônio,R$ 836,R$ 272,180m²,4,2,2,"Área de serviço, Churrasqueira",590000,zona_centro_sul
"Cobertura à venda, 4 quartos, 1 suíte, 2 vagas, Anchieta - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-4-quartos-1-suite-2-vagas-anchieta-belo-horizonte-mg-1210067890,2023-08-06,Belo Horizonte,30310080,Cruzeiro,R$ 1.141,R$ 532,200m²,4,3,2,"Área de serviço, Piscina, Varanda",1300000,zona_centro_sul
Venda Apartamento 3 quartos Funcionários Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-funcionarios-belo-horizonte-1210067858,2023-08-06,Belo Horizonte,30130131,Funcionários,R$ 1.200,R$ 0,85m²,3,1,2,"Academia, Piscina",1500000,zona_centro_sul
Apartamento 3 quartos à venda no Anchieta,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-3-quartos-a-venda-no-anchieta-1210067823,2023-08-06,Belo Horizonte,30310420,Anchieta,R$ 330,R$ 2.083,103m²,3,1,1,Área de serviço,430000,zona_centro_sul
"Lançamento Apartamento 55 m² com 02 quartos, sendo 01 suíte, 01 banheiro social, 01 sala p",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/lancamento-apartamento-55-m-com-02-quartos-sendo-01-suite-01-banheiro-social-01-sala-p-1210067717,2023-08-06,Belo Horizonte,30190052,Barro Preto,R$ 1,R$ 1,55m²,2,2,1,"Academia, Churrasqueira, Piscina, Varanda",600000,zona_centro_sul
Anuar Donato Cobertura 2 quartos à venda São Pedro,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/anuar-donato-cobertura-2-quartos-a-venda-sao-pedro-1210067470,2023-08-06,Belo Horizonte,30330040,São Pedro,R$ 1.100,R$ 302,135m²,2,3,3,"Academia, Churrasqueira, Piscina, Varanda",1898200,zona_centro_sul
Anuar Donato Apartamento 3 quartos à venda Anchieta,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/anuar-donato-apartamento-3-quartos-a-venda-anchieta-1210067366,2023-08-06,Belo Horizonte,30310400,Anchieta,R$ 630,R$ 4.700,88m²,3,2,2,"Academia, Ar condicionado, Área de serviço, Mobiliado, Varanda",1600000,zona_centro_sul
"Apartamento à venda, 3 quartos, 1 suíte, 2 vagas, Funcionários - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-2-vagas-funcionarios-belo-horizonte-mg-1210067318,2023-08-06,Belo Horizonte,30130153,Savassi,R$ 854,R$ 5.123,82m²,3,1,2,"Academia, Área de serviço, Piscina, Varanda",1295000,zona_centro_sul
Edifício Lumina: apartamento com 1 quarto e área privativa a venda no Santo Agostinho.,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/edificio-lumina-apartamento-com-1-quarto-e-area-privativa-a-venda-no-santo-agostinho-1210066500,2023-08-06,Belo Horizonte,30140076,Santo Agostinho,R$ 0,R$ 0,69m²,2,3,2,"Academia, Ar condicionado, Área de serviço, Churrasqueira, Piscina",1222100,zona_centro_sul
"Apartamento à venda, 4 quartos, 2 suítes, 3 vagas, Santo Antônio - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-4-quartos-2-suites-3-vagas-santo-antonio-belo-horizonte-mg-1210065234,2023-08-06,Belo Horizonte,30350180,Santo Antônio,R$ 2.900,R$ 0,220m²,4,3,3,"Área de serviço, Piscina, Varanda",1990000,zona_centro_sul
"Apartamento com 2 dorms, Boa Viagem, Belo Horizonte - R$ 785 mil, Cod:",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-dorms-boa-viagem-belo-horizonte-r-785-mil-cod-1210064826,2023-08-06,Belo Horizonte,30140064,Boa Viagem,R$ 600,R$ 267,69m²,2,2,2,"Academia, Churrasqueira",650000,zona_centro_sul
BELO HORIZONTE - Apartamento Padrão - São Pedro,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-sao-pedro-1210061055,2023-08-06,Belo Horizonte,30330050,São Pedro,R$ 1.400,R$ 4.700,193m²,4,3,2,Área de serviço,1600000,zona_centro_sul
Apartamento com 3 quartos e suíte próximo ao Parque Municipal,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-quartos-e-suite-proximo-ao-parque-municipal-1210047028,2023-08-06,Belo Horizonte,30130004,Centro,R$ 900,R$ 2.804,110m²,3,2,1,Área de serviço,769000,zona_centro_sul
Cobertura à venda 3 quartos 1 suíte 2 vagas - Santo Antônio,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-3-quartos-1-suite-2-vagas-santo-antonio-1210046920,2023-08-06,Belo Horizonte,30350250,Santo Antônio,R$ 0,R$ 0,132m²,3,2,2,Varanda,1150000,zona_centro_sul
"Apartamento à venda, 3 quartos, 1 suíte, 1 vaga, Santo Antônio - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-1-vaga-santo-antonio-belo-horizonte-mg-1210046797,2023-08-06,Belo Horizonte,30330228,Santo Antônio,R$ 0,R$ 0,83m²,3,3,1,"Academia, Área de serviço, Churrasqueira, Varanda",988642,zona_centro_sul
"Apartamento Mobiliado a Venda no Santa Lucia com 4 Suítes  226,46m² área interna",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-mobiliado-a-venda-no-santa-lucia-com-4-suites-226-46m-area-interna-1210046638,2023-08-06,Belo Horizonte,30360330,Santa Lúcia,R$ 0,R$ 1.344,226m²,4,4,5 ou mais,"Ar condicionado, Área de serviço, Varanda",4350000,zona_centro_sul
Cobertura de 300 m² à venda no Bairro São Pedro.,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-de-300-m-a-venda-no-bairro-sao-pedro-1210046427,2023-08-06,Belo Horizonte,30330152,São Pedro,R$ 1.300,R$ 0,300m²,4,4,4,Piscina,1500000,zona_centro_sul
Apartamento 2 quartos à venda no bairro Cruzeiro,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-a-venda-no-bairro-cruzeiro-1210046382,2023-08-06,Belo Horizonte,30310320,Cruzeiro,R$ 450,R$ 374,68m²,2,3,2,N/A,952000,zona_centro_sul
Apartamento à venda 3 quartos 1 suíte 2 vagas - Anchieta,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-2-vagas-anchieta-1210045628,2023-08-06,Belo Horizonte,30310702,Anchieta,R$ 800,R$ 4.660,138m²,3,2,2,Área de serviço,950000,zona_centro_sul
Área privativa à venda 3 quartos 1 suíte 2 vagas - São Pedro,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-a-venda-3-quartos-1-suite-2-vagas-sao-pedro-1210045588,2023-08-06,Belo Horizonte,30330400,São Pedro,R$ 367,R$ 2.364,140m²,3,2,2,Área de serviço,470000,zona_centro_sul
Apartamento à venda 3 quartos 1 suíte 2 vagas - Sion,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-2-vagas-sion-1210045575,2023-08-06,Belo Horizonte,30310670,Sion,R$ 1.527,R$ 3.433,120m²,3,2,2,Área de serviço,850000,zona_centro_sul
"Apartamento 2 quartos, com cozinha americana na Boa Viagem BH",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-com-cozinha-americana-na-boa-viagem-bh-1210045560,2023-08-06,Belo Horizonte,30140061,Lourdes,R$ 616,R$ 2.989,81m²,2,1,1,"Academia, Área de serviço",770000,zona_centro_sul
"Apartamento à venda, 4 quartos, Savassi - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-4-quartos-savassi-belo-horizonte-mg-1210045433,2023-08-06,Belo Horizonte,30130167,Savassi,R$ 2.100,R$ 701,323m²,4,4,0,N/A,1790000,zona_centro_sul
"Apartamento à venda, Ed. Eva Marcondes, Rua Ouro Preto, Santo Agostinho, Belo Horizonte",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-ed-eva-marcondes-rua-ouro-preto-santo-agostinho-belo-horizonte-1210045225,2023-08-06,Belo Horizonte,30170041,Santo Agostinho,R$ 1.270,R$ 980,133m²,4,4,3,"Área de serviço, Churrasqueira, Piscina, Varanda",2250000,zona_centro_sul
Apartamento à venda no bairro Serra,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-serra-1210044658,2023-08-06,Belo Horizonte,30220380,Serra,R$ 1.500,R$ 0,133m²,4,4,4,"Academia, Área de serviço, Piscina, Varanda",1944300,zona_centro_sul
"Apartamento à venda, 4 quartos, 1 suíte, 2 vagas, Boa Viagem - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-4-quartos-1-suite-2-vagas-boa-viagem-belo-horizonte-mg-1210043969,2023-08-06,Belo Horizonte,30130160,Boa Viagem,R$ 1.500,R$ 6.999,230m²,4,3,2,"Área de serviço, Churrasqueira",1650000,zona_centro_sul
Apartamento à venda no bairro Funcionários,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-funcionarios-1210043806,2023-08-06,Belo Horizonte,30150331,Funcionários,R$ 0,R$ 0,111m²,3,2,0,"Academia, Área de serviço, Churrasqueira, Piscina",1680000,zona_centro_sul
Ótimo investimento no Carmo,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/otimo-investimento-no-carmo-1210043790,2023-08-06,Belo Horizonte,30310010,Carmo,R$ 1,R$ 0,40m²,1,1,1,"Churrasqueira, Piscina, Varanda",653336,zona_centro_sul
ÁREA PRIVATIVA 3 QUARTOS A VENDA SERRA,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-3-quartos-a-venda-serra-1210042484,2023-08-06,Belo Horizonte,30240180,Serra,R$ 600,R$ 3.784,141m²,3,2,2,"Área de serviço, Varanda",1003240,zona_centro_sul
COBERTURA 4 QUARTOS A VENDA SANTO ANTÔNIO,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-4-quartos-a-venda-santo-antonio-1210042455,2023-08-06,Belo Horizonte,30350220,Santo Antônio,R$ 625,R$ 4.275,180m²,4,3,2,"Área de serviço, Varanda",750000,zona_centro_sul
COBERTURA 3 QUARTOS A VENDA SANTO ANTÔNIO,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-3-quartos-a-venda-santo-antonio-1210042192,2023-08-06,Belo Horizonte,30350220,Santo Antônio,R$ 625,R$ 4.275,180m²,3,3,2,"Área de serviço, Varanda",720000,zona_centro_sul
"Apartamento com 2 dormitórios à venda, 63 m² por R$ 1.250.000 - Lourdes - Belo Horizonte/M",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-63-m-por-r-1-250-000-lourdes-belo-horizonte-m-1210041792,2023-08-06,Belo Horizonte,30160012,Lourdes,R$ 600,R$ 0,63m²,2,2,2,Varanda,1250000,zona_centro_sul
"Apartamento com 2 dormitórios à venda, 63 m² por R$ 1.250.000 - Lourdes - Belo Horizonte/M",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-63-m-por-r-1-250-000-lourdes-belo-horizonte-m-1210041716,2023-08-06,Belo Horizonte,30160012,Lourdes,R$ 600,R$ 0,63m²,2,2,2,Varanda,1250000,zona_centro_sul
"Cobertura com 3 dormitórios à venda, 215 m² no Santo Antônio - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-com-3-dormitorios-a-venda-215-m-no-santo-antonio-belo-horizonte-mg-1210041642,2023-08-06,Belo Horizonte,30330228,Santo Antônio,R$ 2.400,R$ 582,215m²,3,5 ou mais,0,"Área de serviço, Churrasqueira, Piscina, Varanda",2200000,zona_centro_sul
Apartamento à venda no bairro Anchieta,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-anchieta-1210040335,2023-08-06,Belo Horizonte,30310360,Anchieta,R$ 480,R$ 1.807,70m²,2,2,1,Área de serviço,495000,zona_centro_sul
"Cobertura à venda, 3 quartos, 1 suíte, 3 vagas, Sion - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-3-quartos-1-suite-3-vagas-sion-belo-horizonte-mg-1210040045,2023-08-06,Belo Horizonte,30320010,Sion,R$ 700,R$ 406,230m²,3,3,3,Área de serviço,1490000,zona_centro_sul
"Apartamento à venda, 2 quartos, 1 suíte, 2 vagas, Sion - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-2-quartos-1-suite-2-vagas-sion-belo-horizonte-mg-1210039994,2023-08-06,Belo Horizonte,30320010,Sion,R$ 550,R$ 270,66m²,2,2,2,N/A,650000,zona_centro_sul
"Apartamento à venda, 4 quartos, 1 suíte, 2 vagas, Santa Lúcia - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-4-quartos-1-suite-2-vagas-santa-lucia-belo-horizonte-mg-1210022720,2023-08-06,Belo Horizonte,30360260,Santa Lúcia,R$ 600,R$ 442,104m²,4,3,2,"Ar condicionado, Área de serviço, Varanda",990000,zona_centro_sul
BELO HORIZONTE - Apartamento Padrão - Lourdes,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-lourdes-1210022583,2023-08-06,Belo Horizonte,30180117,Lourdes,R$ 2.287,R$ 1.736,252m²,4,5 ou mais,4,"Ar condicionado, Área de serviço, Varanda",3100000,zona_centro_sul
"Apartamento à venda, 3 quartos, 1 suíte, 2 vagas, Santo Antônio - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-2-vagas-santo-antonio-belo-horizonte-mg-1210022439,2023-08-06,Belo Horizonte,30330228,Santo Antônio,R$ 0,R$ 0,83m²,3,2,2,"Academia, Área de serviço, Churrasqueira, Varanda",988642,zona_centro_sul
"Apartamento à venda, 2 quartos, 1 vaga, Serra - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-2-quartos-1-vaga-serra-belo-horizonte-mg-1210022412,2023-08-06,Belo Horizonte,30220410,Serra,R$ 300,R$ 0,85m²,2,2,1,Área de serviço,230000,zona_centro_sul
"Apartamento à venda, 3 quartos, 1 suíte, 2 vagas, Sion - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-2-vagas-sion-belo-horizonte-mg-1210022087,2023-08-06,Belo Horizonte,30320060,Sion,R$ 935,R$ 320,97m²,3,2,2,"Academia, Área de serviço, Churrasqueira, Piscina, Varanda",997000,zona_centro_sul
"Cobertura à venda, 3 quartos, 1 suíte, 3 vagas, Sion - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-3-quartos-1-suite-3-vagas-sion-belo-horizonte-mg-1210022054,2023-08-06,Belo Horizonte,30320010,Sion,R$ 650,R$ 406,220m²,3,2,3,Área de serviço,1490000,zona_centro_sul
"Área privativa à venda, 3 quartos, 1 suíte, 2 vagas, Anchieta - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-a-venda-3-quartos-1-suite-2-vagas-anchieta-belo-horizonte-mg-1210022036,2023-08-06,Belo Horizonte,30310450,Anchieta,R$ 600,R$ 290,97m²,3,3,2,"Área de serviço, Varanda",1050000,zona_centro_sul
"Apartamento à venda, 3 quartos, 1 suíte, 2 vagas, Serra - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-2-vagas-serra-belo-horizonte-mg-1210021974,2023-08-06,Belo Horizonte,30220080,Serra,R$ 553,R$ 390,100m²,3,2,2,"Área de serviço, Varanda",820000,zona_centro_sul
BELO HORIZONTE - Apartamento Padrão - Serra,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-serra-1210019654,2023-08-06,Belo Horizonte,30210570,Serra,R$ 1.780,R$ 0,209m²,4,4,3,"Área de serviço, Varanda",1395000,zona_centro_sul
BELO HORIZONTE - Apartamento Padrão - Barro Preto,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-barro-preto-1210019633,2023-08-06,Belo Horizonte,30190055,Barro Preto,R$ 0,R$ 0,48m²,2,2,1,"Academia, Área de serviço",438000,zona_centro_sul
Apartamento com 4 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-4-dormitorios-a-venda-em-belo-horizonte-1210019221,2023-08-06,Belo Horizonte,30190000,Centro,R$ 1.200,R$ 0,120m²,4,3,1,N/A,620000,zona_centro_sul
Venda Apartamento 2 quartos Cidade Jardim Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-2-quartos-cidade-jardim-belo-horizonte-1210013339,2023-08-06,Belo Horizonte,30380000,Santa Lúcia,R$ 170,70m²,1,2,1,Elevador,N/A,650000,zona_centro_sul
Apartamento 4 quartos (1suíte) no melhor ponto do bairro de Lourdes em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-4-quartos-1suite-no-melhor-ponto-do-bairro-de-lourdes-em-belo-horizonte-1049454224,2023-08-06,Belo Horizonte,30180124,Lourdes,R$ 1.600,R$ 1.000,300m²,4,4,3,N/A,2050000,zona_centro_sul
BELO HORIZONTE - Apartamento Padrão - Santo Agostinho,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-santo-agostinho-1210008895,2023-08-06,Belo Horizonte,30180061,Santo Agostinho,R$ 1.500,R$ 288,75m²,2,2,2,Academia,1200000,zona_centro_sul
Venda Apartamento 3 quartos Cidade Jardim Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-cidade-jardim-belo-horizonte-1210008809,2023-08-06,Belo Horizonte,30380232,Coração de Jesus,R$ 450,R$ 250,120m²,3,1,1,N/A,450000,zona_centro_sul
Venda ou locação Apartamento 2 quartos Lourdes Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-ou-locacao-apartamento-2-quartos-lourdes-belo-horizonte-1210008599,2023-08-06,Belo Horizonte,30180160,Lourdes,R$ 448,R$ 405,59m²,2,2,1,Academia,760000,zona_centro_sul
BELO HORIZONTE - Apartamento Padrão - Funcionários,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-funcionarios-1210008255,2023-08-06,Belo Horizonte,30140120,Funcionários,R$ 1,R$ 1,56m²,2,2,2,"Academia, Varanda",952795,zona_centro_sul
Venda Apartamento 1 quarto Luxemburgo Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-1-quarto-luxemburgo-belo-horizonte-1210008202,2023-08-06,Belo Horizonte,30380435,Luxemburgo,R$ 578,R$ 151,40m²,1,1,1,"Piscina, Varanda",435000,zona_centro_sul
Venda Apartamento 3 quartos Serra Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-serra-belo-horizonte-1210007977,2023-08-06,Belo Horizonte,30240010,Serra,R$ 2.080,R$ 397,105m²,3,3,2,Churrasqueira,749000,zona_centro_sul
BELO HORIZONTE - Apartamento Padrão - Sion,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-sion-1210007936,2023-08-06,Belo Horizonte,30315520,Sion,R$ 600,R$ 450,38m²,1,1,1,N/A,418834,zona_centro_sul
Venda Apartamento 2 quartos Cidade Jardim Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-2-quartos-cidade-jardim-belo-horizonte-1210007910,2023-08-06,Belo Horizonte,30380030,Cidade Jardim,R$ 350,R$ 185,110m²,2,2,1,N/A,360000,zona_centro_sul
