TITLE,LINK,DATE_SCRAPE,CITY,CEP,NEIGHBORHOOD,CONDO,TAX,AREA,ROOMS_NO,BATH_NO,PARKING_SPOTS,APARTMENT_DETAILS,PRICE,REGION
"Apartamento 2 quartos com área privativa, hidromassagem, elevador, a venda no Buritis BH M",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-com-area-privativa-hidromassagem-elevador-a-venda-no-buritis-bh-m-1217911006,2023-08-06,Belo Horizonte,30575315,Buritis,R$ 500,R$ 300,120m²,2,2,2,"Área de serviço, Armários na cozinha, Armários no quarto, Churrasqueira, Varanda",795000,zona_oeste
"Apartamento à venda, 3 quartos, 1 suíte, 1 vaga, Estoril - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-1-vaga-estoril-belo-horizonte-mg-1217910447,2023-08-06,Belo Horizonte,30494170,Estoril,R$ 350,R$ 162,85m²,3,2,1,Área de serviço,395000,zona_oeste
BELO HORIZONTE - Apartamento Padrão - Buritis,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-buritis-1217909239,2023-08-06,Belo Horizonte,30493180,Buritis,R$ 291,140m²,3,4,3,Salão de festas,N/A,1350000,zona_oeste
"Apartamento com 4 dormitórios à venda, 165 m² por R$ 1.650.000,00 - Buritis - Belo Horizon",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-4-dormitorios-a-venda-165-m-por-r-1-650-000-00-buritis-belo-horizon-1217888595,2023-08-06,Belo Horizonte,30575150,Buritis,R$ 780,R$ 355,165m²,4,4,3,"Área de serviço, Mobiliado, Piscina, Varanda",1650000,zona_oeste
"Apartamento à venda, 4 quartos, 1 suíte, escritório, 2 vagas, Buritis, Belo Horizonte - MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-4-quartos-1-suite-escritorio-2-vagas-buritis-belo-horizonte-mg-1217887996,2023-08-06,Belo Horizonte,30492020,Buritis,R$ 1.400,R$ 250,110m²,4,3,2,"Área de serviço, Armários no quarto, Churrasqueira, Piscina, Varanda",949900,zona_oeste
Vendo apartamento,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/vendo-apartamento-1217865952,2023-08-06,Belo Horizonte,30510270,Gameleira,R$ 220,45m²,1,2,1,Padrão,N/A,190000,zona_oeste
Apartamento para venda com 04 quartos em Gutierrez - Belo Horizonte - MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-com-04-quartos-em-gutierrez-belo-horizonte-mg-1217803649,2023-08-06,Belo Horizonte,30441039,Gutierrez,R$ 1.200,R$ 430,132m²,4,2,"Condomínio fechado, Elevador, Salão de festas",N/A,1200000,zona_oeste
OPORTUNIDADE!,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/oportunidade-1217796797,2023-08-06,Belo Horizonte,30441036,Gutierrez,R$ 280,R$ 0,80m²,2,2,Permitido animais,N/A,350000,zona_oeste
"Apartamento à Venda - Nova Granada, 3 Quartos,  85 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-nova-granada-3-quartos-85-m2-1217794110,2023-08-06,Belo Horizonte,30431405,Nova Granada,R$ 32,85m²,2,3,2,Varanda,Varanda,480000,zona_oeste
Apartamento 3 quartos Nova Suíssa,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-3-quartos-nova-suissa-1217790702,2023-08-06,Belo Horizonte,30421257,Nova Suíssa,R$ 1,R$ 1,93m²,3,2,2,N/A,642000,zona_oeste
"Ap NOVO no melhor ponto do Gutierrez, com o m² mais barato da região",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/ap-novo-no-melhor-ponto-do-gutierrez-com-o-m-mais-barato-da-regiao-1217785621,2023-08-06,Belo Horizonte,30441153,Gutierrez,R$ 0,R$ 0,81m²,3,2,2,"Churrasqueira, Piscina",1049000,zona_oeste
Apartamento a Venda no Buritis,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-buritis-1217785195,2023-08-06,Belo Horizonte,30493165,Buritis,R$ 897,R$ 5.940,120m²,3,3,3,"Academia, Área de serviço, Armários na cozinha, Armários no quarto, Churrasqueira, Piscina, Quarto de serviço, Varanda",950000,zona_oeste
Apartamento 3 quartos Betânia,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-3-quartos-betania-1217784217,2023-08-06,Belo Horizonte,30580353,Estrela do Oriente,R$ 1,R$ 1,74m²,3,2,2,N/A,603009,zona_oeste
Apartamento 3 quartos 140m no Buritis,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-3-quartos-140m-no-buritis-1217783980,2023-08-06,Belo Horizonte,30492025,Buritis,R$ 1.220,R$ 276,140m²,3,3,3,Piscina,835000,zona_oeste
"Apartamento à venda com 110m², 3 quartos e 2 vagas",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-com-110m-3-quartos-e-2-vagas-1217778900,2023-08-06,Belo Horizonte,30575280,Buritis,R$ 390,R$ 2.149,110m²,3,2,2,N/A,450000,zona_oeste
Cobertura em  Rua Francisco Fernandes dos Santos - Buritis - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-em-rua-francisco-fernandes-dos-santos-buritis-belo-horizonte-mg-1217778027,2023-08-06,Belo Horizonte,30575290,Buritis,R$ 500,R$ 3.100,180m²,3,5 ou mais,2,N/A,1099470,zona_oeste
Apartamento à venda no bairro Prado,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-prado-1217777793,2023-08-06,Belo Horizonte,30411150,Prado,R$ 0,R$ 0,78m²,3,2,2,N/A,1101229,zona_oeste
"Apartamento à venda, 3 quartos, 1 suíte, 2 vagas, Estoril - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-2-vagas-estoril-belo-horizonte-mg-1217774309,2023-08-06,Belo Horizonte,30494230,Estoril,R$ 840,R$ 1.790,141m²,3,2,2,Área de serviço,910000,zona_oeste
Apartamento para venda com 90 metros quadrados com 3 quartos em Nova Suíssa - Belo Horizon,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-com-90-metros-quadrados-com-3-quartos-em-nova-suissa-belo-horizon-1217773977,2023-08-06,Belo Horizonte,30421145,Nova Suíssa,R$ 400.000,R$ 1.800,90m²,3,3,2,N/A,800000,zona_oeste
Venda Apartamento 3 quartos Prado Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-prado-belo-horizonte-1217773919,2023-08-06,Belo Horizonte,30411150,Prado,R$ 415,R$ 149,78m²,3,2,1,N/A,529990,zona_oeste
Apartamento à venda no bairro Prado,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-prado-1217751727,2023-08-06,Belo Horizonte,30411150,Prado,R$ 0,R$ 0,64m²,2,2,2,N/A,711984,zona_oeste
Apartamento a venda - Guitierrez,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-guitierrez-1217738942,2023-08-06,Belo Horizonte,30441039,Gutierrez,R$ 0,R$ 0,96m²,2,3,2,"Academia, Piscina",1283300,zona_oeste
Apartamento à venda no bairro Prado,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-prado-1217738541,2023-08-06,Belo Horizonte,30411150,Prado,R$ 0,R$ 0,64m²,2,3,2,N/A,886973,zona_oeste
Apartamento à venda no bairro Barroca....,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-barroca-1217736635,2023-08-06,Belo Horizonte,30431038,Alto Barroca,R$ 200,R$ 0,111m²,4,2,Padrão,N/A,450000,zona_oeste
Apartamento em  Rua Açucenas - Nova Suíssa - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-em-rua-acucenas-nova-suissa-belo-horizonte-mg-1217707555,2023-08-06,Belo Horizonte,30421310,Nova Suíssa,R$ 280,R$ 1.000,70m²,2,1,1,N/A,449880,zona_oeste
Apartamento à venda no bairro Betânia - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-betania-belo-horizonte-mg-1217704978,2023-08-06,Belo Horizonte,30570080,Cinquentenário,R$ 275,R$ 89,47m²,2,1,1,Piscina,290000,zona_oeste
"Apartamento à venda, 2 quartos, 1 suíte, 2 vagas, Buritis - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-2-quartos-1-suite-2-vagas-buritis-belo-horizonte-mg-1217704016,2023-08-06,Belo Horizonte,30575740,Buritis,R$ 450,R$ 180,64m²,2,2,2,"Academia, Área de serviço, Churrasqueira, Piscina, Varanda",580000,zona_oeste
Venda Apartamento 3 quartos Buritis Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-buritis-belo-horizonte-1217511931,2023-08-06,Belo Horizonte,30493180,Buritis,R$ 1.043,R$ 349,307m²,3,3,2,"Academia, Churrasqueira, Piscina",1200000,zona_oeste
"Cobertura à venda, 4 quartos, 1 suíte, 3 vagas, Buritis - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-4-quartos-1-suite-3-vagas-buritis-belo-horizonte-mg-1217510540,2023-08-06,Belo Horizonte,30575210,Buritis,R$ 869,R$ 674,252m²,4,4,3,"Ar condicionado, Área de serviço, Churrasqueira",1850000,zona_oeste
"Cobertura à venda, 5 quartos, 1 suíte, 1 vaga, Palmeiras - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-5-quartos-1-suite-1-vaga-palmeiras-belo-horizonte-mg-1217509644,2023-08-06,Belo Horizonte,30570066,Cinquentenário,R$ 200,R$ 729,140m²,5 ou mais,2,1,Varanda,365000,zona_oeste
"Apartamento com 3 dormitórios, 75 m² - venda por R$ 765.000,00 ou aluguel por R$ 3.660,01/",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-75-m-venda-por-r-765-000-00-ou-aluguel-por-r-3-660-01-1217503512,2023-08-06,Belo Horizonte,30421201,Nova Suíssa,R$ 460,R$ 0,76m²,3,2,2,"Área de serviço, Piscina, Varanda",765000,zona_oeste
"Apartamento para Venda em Belo Horizonte, Buritis, 4 dormitórios, 1 suíte, 3 banheiros, 3 ",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-em-belo-horizonte-buritis-4-dormitorios-1-suite-3-banheiros-3-1217503418,2023-08-06,Belo Horizonte,30575857,Buritis,R$ 800,R$ 380,130m²,4,3,3,"Academia, Ar condicionado, Churrasqueira, Piscina",1450000,zona_oeste
"Apartamento para Venda em Belo Horizonte, Buritis, 3 dormitórios, 1 suíte, 2 banheiros, 2 ",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-em-belo-horizonte-buritis-3-dormitorios-1-suite-2-banheiros-2-1217503295,2023-08-06,Belo Horizonte,30575160,Buritis,R$ 680,R$ 250,83m²,3,2,2,Academia,590000,zona_oeste
"Apartamento à venda, 2 quartos, 2 vagas, Buritis - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-2-quartos-2-vagas-buritis-belo-horizonte-mg-1217499176,2023-08-06,Belo Horizonte,30492040,Buritis,R$ 400,R$ 127,50m²,2,1,2,"Área de serviço, Varanda",350000,zona_oeste
"Apartamento à venda, 3 quartos, 1 suíte, 2 vagas, Buritis - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-2-vagas-buritis-belo-horizonte-mg-1217496166,2023-08-06,Belo Horizonte,30575160,Buritis,R$ 680,R$ 0,80m²,3,2,2,"Academia, Área de serviço, Varanda",590000,zona_oeste
"Apartamento à venda, 4 quartos, 2 suítes, 3 vagas, Buritis - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-4-quartos-2-suites-3-vagas-buritis-belo-horizonte-mg-1217490269,2023-08-06,Belo Horizonte,30575070,Buritis,R$ 1.200,R$ 5.093,143m²,4,5 ou mais,3,"Academia, Churrasqueira, Piscina, Varanda",1300000,zona_oeste
Não perca essa oportunidade de adquirir seu novo lar!,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/nao-perca-essa-oportunidade-de-adquirir-seu-novo-lar-1217487826,2023-08-06,Belo Horizonte,30575160,Buritis,R$ 680,R$ 0,80m²,3,2,2,"Academia, Área de serviço, Varanda",590000,zona_oeste
"Cobertura à venda, 4 quartos, 1 suíte, 2 vagas, Buritis - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-4-quartos-1-suite-2-vagas-buritis-belo-horizonte-mg-1217464011,2023-08-06,Belo Horizonte,30492040,Buritis,R$ 450,R$ 2.092,180m²,4,3,2,"Área de serviço, Churrasqueira",550000,zona_oeste
Apartamento na vila leonina 02 qurtos apenas 165 mil financia,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-na-vila-leonina-02-qurtos-apenas-165-mil-financia-1217460324,2023-08-06,Belo Horizonte,30451630,Leonina,R$ 205,48m²,1,2,1,Área de serviço,Área de serviço,165000,zona_oeste
"Apartamento à venda, 2 quartos, 1 suíte, 2 vagas, Buritis - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-2-quartos-1-suite-2-vagas-buritis-belo-horizonte-mg-1217459955,2023-08-06,Belo Horizonte,30575740,Buritis,R$ 450,R$ 180,64m²,2,2,2,"Academia, Área de serviço, Churrasqueira, Piscina, Varanda",580000,zona_oeste
BELO HORIZONTE - Apartamento Padrão - Buritis,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-buritis-1217459858,2023-08-06,Belo Horizonte,30575855,Buritis,R$ 1,R$ 1,177m²,3,2,3,"Academia, Varanda",1990500,zona_oeste
BELO HORIZONTE - Apartamento Padrão - Buritis,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-buritis-1217459564,2023-08-06,Belo Horizonte,30575855,Buritis,R$ 1,R$ 1,71m²,3,2,2,"Academia, Varanda",704500,zona_oeste
Anuar Donato Apartamento 4 quartos à venda Gutierrez,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/anuar-donato-apartamento-4-quartos-a-venda-gutierrez-1217459548,2023-08-06,Belo Horizonte,30441082,Gutierrez,R$ 1.423,R$ 7.919,155m²,4,5 ou mais,4,"Academia, Área de serviço, Churrasqueira, Piscina, Varanda",1900000,zona_oeste
BELO HORIZONTE - Apartamento Padrão - Buritis,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-buritis-1217459451,2023-08-06,Belo Horizonte,30575855,Buritis,R$ 1,R$ 1,72m²,2,2,2,"Academia, Varanda",678700,zona_oeste
BELO HORIZONTE - Apartamento Padrão - Gutierrez,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-gutierrez-1217458113,2023-08-06,Belo Horizonte,30441045,Gutierrez,R$ 1,R$ 1,93m²,2,3,1,"Academia, Área de serviço",1292144,zona_oeste
BELO HORIZONTE - Apartamento Padrão - Buritis,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-buritis-1217457660,2023-08-06,Belo Horizonte,30575855,Buritis,R$ 1,R$ 1,64m²,2,2,2,"Academia, Varanda",603300,zona_oeste
"Apartamento à Venda - Gutierrez, 3 Quartos,  95 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-gutierrez-3-quartos-95-m2-1217455161,2023-08-06,Belo Horizonte,30441123,Gutierrez,R$ 1.086,R$ 180,95m²,3,2,2,Piscina,750000,zona_oeste
BELO HORIZONTE - Apartamento Padrão - Buritis,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-buritis-1217454697,2023-08-06,Belo Horizonte,30575855,Buritis,R$ 1,R$ 1,181m²,3,2,3,"Academia, Varanda",2035500,zona_oeste
Venda Apartamento 4 quartos Buritis Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-4-quartos-buritis-belo-horizonte-1217453884,2023-08-06,Belo Horizonte,30575140,Buritis,R$ 1.260,R$ 420,116m²,4,3,3,"Academia, Churrasqueira, Piscina",1170000,zona_oeste
Venda Cobertura Buritis Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-cobertura-buritis-belo-horizonte-1217453650,2023-08-06,Belo Horizonte,30575120,Buritis,R$ 710,R$ 314,200m²,5 ou mais,3,3,"Churrasqueira, Varanda",1300000,zona_oeste
Venda Apartamento 4 quartos Buritis Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-4-quartos-buritis-belo-horizonte-1217453638,2023-08-06,Belo Horizonte,30492040,Buritis,R$ 1.200,R$ 0,120m²,4,2,3,"Academia, Churrasqueira, Piscina, Varanda",1300000,zona_oeste
Venda Residential / Penthouse Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-penthouse-belo-horizonte-mg-1217453211,2023-08-06,Belo Horizonte,30411107,Prado,R$ 400,R$ 270,175m²,2,4,2,N/A,1200000,zona_oeste
"Apartamento à Venda - Nova Suíssa, 3 Quartos,  92 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-nova-suissa-3-quartos-92-m2-1217352823,2023-08-06,Belo Horizonte,30421228,Nova Suíssa,R$ 350,R$ 8,92m²,3,2,1,N/A,340000,zona_oeste
"Apartamento à Venda - Prado, 3 Quartos,  130 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-prado-3-quartos-130-m2-1217352632,2023-08-06,Belo Horizonte,30411156,Prado,R$ 450,R$ 8,130m²,3,2,1,N/A,460000,zona_oeste
"Apartamento à Venda - Salgado Filho, 3 Quartos,  61 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-salgado-filho-3-quartos-61-m2-1217349675,2023-08-06,Belo Horizonte,30550090,Salgado Filho,R$ 235,R$ 5,61m²,3,1,1,N/A,240000,zona_oeste
Cobertura em  Rua Araraquara - Nova Suíssa - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-em-rua-araraquara-nova-suissa-belo-horizonte-mg-1217348582,2023-08-06,Belo Horizonte,30421257,Nova Suíssa,R$ 400,R$ 2.500,162m²,3,3,3,Ar condicionado,997020,zona_oeste
Venda Área Privativa Nova Suíssa Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-area-privativa-nova-suissa-belo-horizonte-1217339698,2023-08-06,Belo Horizonte,30421052,Nova Suíssa,R$ 280,R$ 122,123m²,3,2,1,Varanda,630000,zona_oeste
"Apartamento à Venda - Prado, 3 Quartos,  95 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-prado-3-quartos-95-m2-1217337043,2023-08-06,Belo Horizonte,30411135,Prado,R$ 350,R$ 15,95m²,3,2,1,N/A,400000,zona_oeste
"Apartamento à Venda - Buritis, 4 Quartos,  138 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-buritis-4-quartos-138-m2-1217337014,2023-08-06,Belo Horizonte,30493180,Buritis,R$ 1.400,R$ 0,138m²,4,4,3,"Academia, Churrasqueira, Piscina, Varanda",1520000,zona_oeste
"Apartamento à Venda - Calafate, 2 Quartos,  70 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-calafate-2-quartos-70-m2-1217336965,2023-08-06,Belo Horizonte,30411530,Calafate,R$ 180,R$ 0,70m²,2,2,1,N/A,460000,zona_oeste
Apartamento 3 quartos para locação,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-3-quartos-para-locacao-1217335459,2023-08-06,Belo Horizonte,30492030,Buritis,R$ 600,R$ 237,115m²,3,2,2,"Churrasqueira, Piscina",730000,zona_oeste
Apartamento à venda 3 quartos 1 suíte 2 vagas - Buritis,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-2-vagas-buritis-1217331944,2023-08-06,Belo Horizonte,30575160,Buritis,R$ 400,R$ 1.822,95m²,3,2,2,"Área de serviço, Mobiliado, Varanda",480000,zona_oeste
 Vendo apartamento aceito carro seminovo e pouco rodado ,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/vendo-apartamento-aceito-carro-seminovo-e-pouco-rodado-1217330497,2023-08-06,Belo Horizonte,30570340,Havaí,R$ 180,R$ 950,60m²,2,1,1,"Área de serviço, Armários na cozinha",190000,zona_oeste
"Apartamento à Venda - Nova Granada, 3 Quartos,  120 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-nova-granada-3-quartos-120-m2-1217321477,2023-08-06,Belo Horizonte,30431320,Nova Granada,R$ 0,R$ 0,120m²,3,2,1,N/A,350000,zona_oeste
A MELHOR ESCOLHA PARA SUA FAMÍLIA  Apartamento à venda C/ ÁREA PRIVATIVA - 4 quartos (1 su,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/a-melhor-escolha-para-sua-familia-apartamento-a-venda-c-area-privativa-4-quartos-1-su-1217307826,2023-08-06,Belo Horizonte,30421566,Ventosa,R$ 162,128m²,3,4,2,"Armários na cozinha, Churrasqueira, Varanda","Armários na cozinha, Churrasqueira, Varanda",650000,zona_oeste
"Apartamento 2 Quartos para Venda em Belo Horizonte, Havaí, 2 dormitórios, 1 banheiro, 1 va",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-para-venda-em-belo-horizonte-havai-2-dormitorios-1-banheiro-1-va-1217300055,2023-08-06,Belo Horizonte,30570230,Havaí,R$ 213,R$ 0,47m²,2,1,1,N/A,185000,zona_oeste
Apartamento com 3 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-em-belo-horizonte-1217294496,2023-08-06,Belo Horizonte,30421207,Nova Suíssa,R$ 760,R$ 0,66m²,3,2,2,"Academia, Churrasqueira, Piscina",595000,zona_oeste
Belo Horizonte - Apartamento Padrão - Gutierrez,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-gutierrez-1217290410,2023-08-06,Belo Horizonte,30441028,Gutierrez,R$ 330,R$ 350,85m²,3,3,2,Armários na cozinha,890000,zona_oeste
"Apartamento à venda, 2 quartos, 1 suíte, 2 vagas, Buritis - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-2-quartos-1-suite-2-vagas-buritis-belo-horizonte-mg-1217284931,2023-08-06,Belo Horizonte,30493180,Buritis,R$ 550,R$ 1.736,60m²,2,2,2,Área de serviço,570000,zona_oeste
"Apartamento 2 Quartos para Venda em Belo Horizonte, Madre Gertrudes, 2 dormitórios, 1 banh",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-para-venda-em-belo-horizonte-madre-gertrudes-2-dormitorios-1-banh-1217283238,2023-08-06,Belo Horizonte,30512770,Madre Gertrudes,R$ 0,R$ 0,41m²,2,1,1,N/A,140000,zona_oeste
"Apartamento à venda, 3 quartos, 1 vaga, Salgado Filho - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-vaga-salgado-filho-belo-horizonte-mg-1217273112,2023-08-06,Belo Horizonte,30550032,Salgado Filho,R$ 220,R$ 996,70m²,3,1,1,Área de serviço,280000,zona_oeste
