,CONDO,TAX,AREA,ROOMS_NO,BATH_NO,PARKING_SPOTS,DETAIL_Academia,DETAIL_Ar condicionado,DETAIL_Armários na cozinha,DETAIL_Armários no quarto,DETAIL_Churrasqueira,DETAIL_Mobiliado,DETAIL_Piscina,DETAIL_Quarto de serviço,DETAIL_Varanda,DETAIL_Área de serviço,PRICE,REGION_pampulha,REGION_venda_nova,REGION_zona_centro_sul,REGION_zona_leste,REGION_zona_nordeste,REGION_zona_noroeste,REGION_zona_norte,REGION_zona_oeste
14074,350,110,140,3,2,2,0,0,0,0,0,0,0,0,1,0,660000.0,False,False,False,False,False,True,False,False
14075,200,150,70,2,2,2,0,0,0,0,1,0,0,0,0,0,400000.0,False,False,False,False,False,True,False,False
14076,632,1,80,3,1,2,0,0,0,0,0,0,0,0,0,0,300000.0,False,False,False,False,False,True,False,False
14077,1,0,180,4,4,2,0,0,0,0,1,0,0,0,0,0,1140000.0,False,False,False,False,False,True,False,False
14078,370,1,75,2,2,1,0,0,0,0,0,0,0,0,0,1,320000.0,False,False,False,False,False,True,False,False
14079,260,0,70,3,1,1,0,0,0,0,0,0,0,0,0,1,250000.0,False,False,False,False,False,True,False,False
14080,440,164,134,3,1,2,0,0,0,0,0,0,0,0,0,1,740000.0,False,False,False,False,False,True,False,False
14081,400,120,80,3,1,1,0,0,0,0,0,0,0,0,0,1,323000.0,False,False,False,False,False,True,False,False
14082,300,0,85,3,2,1,0,0,1,0,0,0,0,0,0,0,330000.0,False,False,False,False,False,True,False,False
14083,250,81,48,2,1,1,0,0,1,0,0,0,0,0,0,0,190000.0,False,False,False,False,False,True,False,False
14084,0,0,50,2,1,1,0,0,0,0,0,0,0,0,0,0,190000.0,False,False,False,False,False,True,False,False
14085,370,0,65,3,1,1,0,0,0,0,1,0,0,0,0,0,250000.0,False,False,False,False,False,True,False,False
14086,400,83,70,3,2,2,0,0,0,0,0,0,0,0,0,1,365000.0,False,False,False,False,False,True,False,False
14087,380,102,90,2,1,1,0,0,0,0,0,0,0,0,0,0,255000.0,False,False,False,False,False,True,False,False
14088,300,0,91,3,2,2,0,0,0,0,0,0,0,0,0,1,720000.0,False,False,False,False,False,True,False,False
14089,253,95,68,2,2,1,0,0,0,0,0,1,0,0,0,0,320000.0,False,False,False,False,False,True,False,False
14090,210,66,66,3,1,1,0,0,0,0,0,0,0,0,0,0,240000.0,False,False,False,False,False,True,False,False
14091,200,0,70,3,1,1,0,0,1,0,0,0,0,0,0,0,185000.0,False,False,False,False,False,True,False,False
14092,323,1,91,3,3,1,0,0,0,0,0,0,0,0,0,0,400000.0,False,False,False,False,False,True,False,False
14093,320,117,70,2,2,1,0,0,0,0,0,0,0,0,0,0,270000.0,False,False,False,False,False,True,False,False
14094,400,0,90,4,3,2,0,0,0,0,0,0,0,0,0,0,650000.0,False,False,False,False,False,True,False,False
14095,300,140,75,3,2,2,0,0,0,0,0,0,0,0,0,1,450000.0,False,False,False,False,False,True,False,False
14096,0,200,106,4,2,2,0,0,0,0,0,0,0,0,0,0,860000.0,False,False,False,False,False,True,False,False
14097,0,0,100,3,3,2,0,0,0,0,0,0,0,0,0,0,590000.0,False,False,False,False,False,True,False,False
14098,100,0,183,4,3,2,0,0,0,0,0,0,0,0,1,0,1150000.0,False,False,False,False,False,True,False,False
14099,0,200,106,4,2,2,0,0,0,0,0,0,0,0,0,0,780000.0,False,False,False,False,False,True,False,False
14100,0,17,228,4,3,4,0,0,0,0,0,0,0,0,1,0,1780000.0,False,False,False,False,False,True,False,False
14101,350,318,93,3,3,3,0,0,0,0,0,0,0,0,0,1,920000.0,False,False,False,False,False,True,False,False
14102,350,0,195,3,3,3,0,0,0,0,0,0,0,0,0,1,1300000.0,False,False,False,False,False,True,False,False
14103,350,318,151,3,3,3,0,0,0,0,1,0,0,0,0,1,1250000.0,False,False,False,False,False,True,False,False
14104,350,0,93,3,3,3,0,0,0,0,0,0,0,0,0,1,950000.0,False,False,False,False,False,True,False,False
14105,200,36,56,3,1,1,0,0,0,0,0,0,0,0,0,0,220000.0,False,False,False,False,False,True,False,False
14106,400,132,100,3,3,2,0,0,0,0,0,0,0,0,0,0,498000.0,False,False,False,False,False,True,False,False
14107,0,0,51,2,2,1,0,0,0,0,0,0,0,0,0,0,394820.0,False,False,False,False,False,True,False,False
14108,350,2,177,4,3,1,0,0,0,0,0,0,0,0,0,1,435000.0,False,False,False,False,False,True,False,False
14109,120,0,55,2,1,1,0,0,0,0,0,0,0,0,0,1,190000.0,False,False,False,False,False,True,False,False
14110,350,70,47,2,1,1,0,0,0,0,0,0,0,0,0,0,220000.0,False,False,False,False,False,True,False,False
14111,400,117,109,3,2,2,0,0,0,0,0,0,0,0,1,0,480000.0,False,False,False,False,False,True,False,False
14112,436,171,130,4,2,1,0,0,0,0,0,0,0,0,0,0,435000.0,False,False,False,False,False,True,False,False
14113,0,0,50,2,1,1,0,0,0,0,0,0,0,0,0,0,280000.0,False,False,False,False,False,True,False,False
14114,200,72,50,2,1,1,0,0,0,0,0,0,0,0,0,0,240000.0,False,False,False,False,False,True,False,False
14115,450,157,172,4,2,2,0,0,0,0,0,0,0,0,1,0,550000.0,False,False,False,False,False,True,False,False
14116,300,0,75,3,2,1,0,0,0,0,0,0,0,0,0,0,299000.0,False,False,False,False,False,True,False,False
14117,350,250,72,3,1,2,1,0,0,0,1,0,0,0,1,1,350000.0,False,False,False,False,False,True,False,False
14118,0,0,16,1,1,1,1,0,0,0,1,0,0,0,0,0,150000.0,False,False,False,False,False,True,False,False
14119,0,0,58,3,3,3,0,1,1,0,1,0,0,0,0,1,1250000.0,False,False,False,False,False,True,False,False
14120,250,147,90,2,2,2,0,0,1,0,0,0,0,0,0,0,339900.0,False,False,False,False,False,True,False,False
14121,150,85,81,2,1,1,0,0,1,0,0,0,0,0,0,0,270000.0,False,False,False,False,False,True,False,False
14122,260,812,79,2,1,1,0,0,0,0,0,0,0,0,0,1,390000.0,False,False,False,False,False,True,False,False
14123,330,1,75,3,1,1,0,0,0,0,0,0,0,0,0,0,330000.0,False,False,False,False,False,True,False,False
14124,0,0,88,3,3,3,0,0,0,0,0,0,0,0,0,0,1240000.0,False,False,False,False,False,True,False,False
14125,250,0,85,3,2,2,0,0,0,0,0,0,0,0,0,1,485000.0,False,False,False,False,False,True,False,False
14126,340,120,140,4,3,2,0,0,1,1,0,0,0,1,0,1,715000.0,False,False,False,False,False,True,False,False
14127,900,309,96,3,3,2,1,0,0,0,1,0,1,0,0,0,798000.0,False,False,False,False,False,True,False,False
14128,165,0,48,2,1,1,0,0,0,0,0,0,0,0,1,1,150000.0,False,False,False,False,False,True,False,False
14129,430,93,55,3,1,1,0,0,0,0,1,0,0,0,0,0,230000.0,False,False,False,False,False,True,False,False
14130,295,36,45,2,1,1,0,0,0,0,0,1,0,0,0,0,190000.0,False,False,False,False,False,True,False,False
14131,235,29,45,2,1,1,0,0,0,0,0,0,0,0,0,0,175000.0,False,False,False,False,False,True,False,False
14132,0,0,58,2,1,1,0,0,0,0,0,0,0,0,0,0,150000.0,False,False,False,False,False,True,False,False
14133,200,78,60,2,2,1,0,0,0,0,0,0,0,0,0,0,360000.0,False,False,False,False,False,True,False,False
14134,380,89,50,2,1,1,1,0,0,0,1,0,1,0,0,0,215000.0,False,False,False,False,False,True,False,False
14135,250,0,85,3,2,2,0,0,0,0,0,0,0,0,1,1,485000.0,False,False,False,False,False,True,False,False
14136,270,29,53,2,1,1,0,0,0,0,0,0,0,0,0,0,230000.0,False,False,False,False,False,True,False,False
14137,0,0,91,3,3,2,0,0,0,0,0,0,0,0,0,0,735000.0,False,False,False,False,False,True,False,False
14138,927,233,181,3,4,3,0,0,0,0,0,0,0,0,0,0,1351000.0,False,False,False,False,False,True,False,False
14139,0,0,190,3,4,3,0,0,0,0,0,0,0,0,0,0,1128000.0,False,False,False,False,False,True,False,False
14140,0,0,120,3,2,2,0,0,0,0,0,0,0,0,0,1,690000.0,False,False,False,False,False,True,False,False
14141,480,191,70,2,2,2,0,0,0,0,0,0,0,0,0,1,480000.0,False,False,False,False,False,True,False,False
14142,0,0,160,3,3,2,0,0,0,0,0,0,0,0,0,1,930000.0,False,False,False,False,False,True,False,False
14143,0,0,40,2,1,0,0,0,0,0,0,0,0,0,0,0,220000.0,False,False,False,False,False,True,False,False
14144,0,0,120,3,3,2,0,0,0,0,0,0,0,0,0,1,690000.0,False,False,False,False,False,True,False,False
14145,350,124,100,3,2,2,0,0,0,0,0,0,0,0,0,0,440000.0,False,False,False,False,False,True,False,False
14146,100,100,77,2,1,1,0,0,0,0,0,0,0,0,0,1,325000.0,False,False,False,False,False,True,False,False
14147,450,205,150,3,3,3,0,0,0,0,1,0,1,0,0,1,700000.0,False,False,False,False,False,True,False,False
14148,0,0,112,3,3,2,0,0,0,0,1,0,0,0,1,1,675000.0,False,False,False,False,False,True,False,False
14149,280,92,70,3,2,1,0,0,0,1,0,0,0,0,1,0,295.0,False,False,False,False,False,True,False,False
14150,270,1,58,2,1,1,0,0,1,1,0,0,0,0,0,1,215000.0,False,False,False,False,False,True,False,False
14151,380,89,50,2,1,1,1,0,1,1,1,0,1,0,0,0,205000.0,False,False,False,False,False,True,False,False
14152,170,36,74,3,1,1,0,0,1,0,0,0,0,1,0,1,280000.0,False,False,False,False,False,True,False,False
14153,85,0,60,3,2,1,0,0,0,0,0,0,0,0,0,0,230000.0,False,False,False,False,False,True,False,False
14154,400,85,63,3,1,1,0,0,1,0,0,0,0,0,0,1,249900.0,False,False,False,False,False,True,False,False
14155,400,85,69,3,2,2,0,0,0,0,0,0,0,0,0,1,350000.0,False,False,False,False,False,True,False,False
14156,0,0,55,2,2,1,0,0,0,0,0,0,0,0,0,1,275000.0,False,False,False,False,False,True,False,False
14157,400,136,34,2,2,2,1,0,0,0,0,0,0,0,0,1,674491.0,False,False,False,False,False,True,False,False
14158,400,900,62,3,2,0,1,0,0,0,1,0,1,0,0,0,240000.0,False,False,False,False,False,True,False,False
14159,350,188,80,3,2,2,0,0,0,0,0,0,0,0,0,1,560000.0,False,False,False,False,False,True,False,False
14160,250,98,89,3,2,1,0,0,0,0,0,0,0,0,1,0,350000.0,False,False,False,False,False,True,False,False
14161,230,123,80,3,2,1,0,0,0,0,0,0,0,0,0,0,340000.0,False,False,False,False,False,True,False,False
14162,330,121,129,3,3,2,0,0,0,0,0,0,0,0,0,0,495000.0,False,False,False,False,False,True,False,False
14163,170,40,46,2,1,1,0,0,0,0,0,0,0,0,0,0,240000.0,False,False,False,False,False,True,False,False
14164,390,79,58,3,2,1,1,0,0,0,0,0,1,0,0,0,243000.0,False,False,False,False,False,True,False,False
14165,1,1,150,2,1,2,0,0,0,0,0,0,0,0,0,1,330000.0,False,False,False,False,False,True,False,False
14166,350,131,119,3,3,2,0,0,0,0,0,0,0,0,0,1,420000.0,False,False,False,False,False,True,False,False
14167,300,90,60,2,2,2,0,1,0,0,0,0,0,0,0,1,320000.0,False,False,False,False,False,True,False,False
14168,180,0,45,2,1,1,0,0,0,0,0,0,0,0,0,0,278000.0,False,False,False,False,False,True,False,False
14169,800,552,177,4,3,4,0,0,0,0,1,0,1,0,0,0,1200000.0,False,False,False,False,False,True,False,False
14170,200,80,57,2,1,1,0,0,0,0,0,0,0,0,0,0,295000.0,False,False,False,False,False,True,False,False
14171,250,1,60,2,1,2,0,0,1,0,0,0,0,0,0,1,245000.0,False,False,False,False,False,True,False,False
14172,400,2,198,5,4,3,0,0,0,0,1,0,0,0,0,0,1200000.0,False,False,False,False,False,True,False,False
14173,320,97,90,3,1,1,0,0,1,1,1,0,0,0,0,1,450000.0,False,False,False,False,False,True,False,False
14174,1,243,138,4,2,2,0,0,0,0,0,0,0,0,1,0,1190000.0,False,False,False,False,False,True,False,False
14175,800,332,120,4,3,2,1,0,0,0,1,0,1,0,1,0,1280000.0,False,False,False,False,False,True,False,False
14176,450,104,70,2,2,1,0,0,0,0,0,0,1,0,1,0,390000.0,False,False,False,False,False,True,False,False
14177,330,70,65,3,1,1,0,0,0,0,0,0,0,0,0,0,235000.0,False,False,False,False,False,True,False,False
14178,450,1,117,3,3,2,0,0,0,0,0,0,0,0,0,0,590000.0,False,False,False,False,False,True,False,False
14179,400,696,44,2,1,1,0,0,0,0,1,0,1,0,0,1,180000.0,False,False,False,False,False,True,False,False
14180,225,97,80,3,2,0,0,0,0,0,0,0,0,0,0,0,299000.0,False,False,False,False,False,True,False,False
14181,1,416,153,4,5,3,1,1,0,0,1,0,0,0,0,1,1290000.0,False,False,False,False,False,True,False,False
14182,280,1,55,2,1,1,0,0,0,0,0,0,0,0,0,0,230000.0,False,False,False,False,False,True,False,False
14183,0,82,64,3,1,1,0,0,0,0,0,0,0,0,0,0,289000.0,False,False,False,False,False,True,False,False
14184,400,218,140,2,3,2,1,1,0,0,0,0,1,0,0,0,430000.0,False,False,False,False,False,True,False,False
14185,250,311,73,3,1,1,0,0,0,0,0,0,0,0,1,0,296800.0,False,False,False,False,False,True,False,False
14186,420,164,134,3,3,2,0,0,0,0,1,0,0,0,0,0,740000.0,False,False,False,False,False,True,False,False
14187,305,0,60,3,2,2,0,0,0,0,0,0,0,0,0,0,340000.0,False,False,False,False,False,True,False,False
14188,230,74,48,2,1,1,0,0,0,0,0,0,0,0,0,0,190000.0,False,False,False,False,False,True,False,False
14189,1,1,80,3,2,2,0,0,0,0,0,0,0,0,0,1,590000.0,False,False,False,False,False,True,False,False
14190,1,1,105,3,2,2,0,0,0,0,0,0,0,0,0,1,770000.0,False,False,False,False,False,True,False,False
14191,250,117,140,3,3,1,0,0,0,0,0,0,0,0,1,0,497000.0,False,False,False,False,False,True,False,False
14192,1,1,83,3,2,2,0,0,0,0,0,0,0,0,0,1,630000.0,False,False,False,False,False,True,False,False
14193,850,101,36,1,1,1,1,0,0,0,0,0,0,0,0,0,275000.0,False,False,False,False,False,True,False,False
14194,180,6,58,2,1,2,0,0,0,0,0,0,0,0,0,0,260000.0,False,False,False,False,False,True,False,False
14195,0,0,43,2,1,1,0,0,0,0,0,0,0,0,0,0,259033.0,False,False,False,False,False,True,False,False
14196,250,98,60,3,1,1,0,0,0,0,0,0,0,0,0,0,330000.0,False,False,False,False,False,True,False,False
14197,360,109,80,3,2,1,0,0,0,0,0,0,0,0,0,1,323000.0,False,False,False,False,False,True,False,False
14198,370,0,67,2,1,2,0,0,1,0,0,0,0,0,0,0,225000.0,False,False,False,False,False,True,False,False
14199,0,0,73,2,2,2,1,0,1,0,1,0,1,0,0,0,687707.0,False,False,False,False,False,True,False,False
14200,0,0,56,2,1,1,0,0,0,0,0,0,1,0,0,0,220000.0,False,False,False,False,False,True,False,False
14201,304,100,65,3,2,2,0,0,0,0,0,0,0,0,0,0,340000.0,False,False,False,False,False,True,False,False
14202,290,1,133,3,3,1,0,0,1,0,0,0,0,0,0,0,350000.0,False,False,False,False,False,True,False,False
14203,0,0,73,2,2,2,1,0,1,0,1,0,1,0,0,0,687707.0,False,False,False,False,False,True,False,False
14204,150,0,48,2,1,1,0,0,1,0,0,0,0,0,0,0,190000.0,False,False,False,False,False,True,False,False
14205,220,948,65,2,1,1,0,0,1,0,0,0,0,0,0,0,250000.0,False,False,False,False,False,True,False,False
14206,0,0,24,2,1,1,0,0,0,0,0,0,0,0,0,0,401600.0,False,False,False,False,False,True,False,False
14207,0,0,55,2,2,1,0,0,0,0,0,0,0,0,0,0,240000.0,False,False,False,False,False,True,False,False
14208,370,79,68,2,1,1,0,0,1,0,1,1,1,0,0,0,215000.0,False,False,False,False,False,True,False,False
14209,0,0,60,2,1,1,0,0,0,0,1,0,0,0,0,0,300000.0,False,False,False,False,False,True,False,False
14210,260,396,57,2,1,1,0,0,0,0,0,0,0,0,0,1,260000.0,False,False,False,False,False,True,False,False
14211,450,2,196,3,3,2,0,1,0,0,0,0,0,0,1,1,650000.0,False,False,False,False,False,True,False,False
14212,100,83,161,3,2,3,0,0,0,0,0,0,0,0,1,0,1280000.0,False,False,False,False,False,True,False,False
14213,390,99,106,4,2,2,0,0,0,0,0,0,0,0,0,0,1150000.0,False,False,False,False,False,True,False,False
14214,280,1,110,4,2,1,0,0,0,0,0,0,0,0,0,1,620000.0,False,False,False,False,False,True,False,False
14215,350,182,71,2,2,2,0,0,0,0,0,0,0,0,0,0,530000.0,False,False,False,False,False,True,False,False
14216,350,180,43,2,1,2,0,0,0,0,0,0,0,0,0,0,500000.0,False,False,False,False,False,True,False,False
14217,200,390,96,3,2,1,0,0,0,0,0,0,0,0,0,1,280000.0,False,False,False,False,False,True,False,False
14218,250,100,171,3,2,3,1,0,0,0,0,0,0,0,1,0,750000.0,False,False,False,False,False,True,False,False
14219,350,100,73,3,2,2,1,0,0,0,1,0,1,0,1,0,488260.0,False,False,False,False,False,True,False,False
14220,367,903,48,2,1,1,0,0,0,0,0,0,1,0,0,1,210000.0,False,False,False,False,False,True,False,False
14221,350,182,59,2,2,1,0,0,0,0,0,0,0,0,0,0,420000.0,False,False,False,False,False,True,False,False
14222,100,83,161,3,2,3,0,0,0,0,0,0,0,0,0,0,1250000.0,False,False,False,False,False,True,False,False
14223,700,4,160,4,3,3,0,0,0,0,0,0,1,0,1,1,1080000.0,False,False,False,False,False,True,False,False
14224,100,350,151,3,2,3,0,0,0,0,0,0,0,0,0,0,1310000.0,False,False,False,False,False,True,False,False
14225,100,83,89,3,2,2,0,0,0,0,0,0,0,0,1,0,670000.0,False,False,False,False,False,True,False,False
14226,200,150,110,2,2,2,0,0,0,0,0,0,0,0,0,0,435000.0,False,False,False,False,False,True,False,False
14227,500,99,51,2,2,3,0,0,0,0,1,0,1,0,1,0,853318.0,False,False,False,False,False,True,False,False
14228,220,100,85,3,2,2,0,0,0,0,0,0,0,0,1,0,689904.0,False,False,False,False,False,True,False,False
14229,350,180,43,2,1,1,0,0,0,0,0,0,0,0,0,0,290000.0,False,False,False,False,False,True,False,False
14230,180,187,60,2,2,2,0,0,0,0,0,0,0,0,0,0,550000.0,False,False,False,False,False,True,False,False
14231,250,1,81,3,2,2,0,0,0,0,0,0,0,0,1,1,650000.0,False,False,False,False,False,True,False,False
14232,480,1,107,3,1,1,0,0,0,0,0,0,0,0,0,1,340000.0,False,False,False,False,False,True,False,False
14233,200,150,110,2,2,2,0,0,0,0,0,0,0,0,0,1,455000.0,False,False,False,False,False,True,False,False
14234,390,99,228,4,2,4,0,0,0,0,0,0,0,0,0,0,1780000.0,False,False,False,False,False,True,False,False
14235,350,180,41,2,1,1,0,0,0,0,0,0,0,0,0,0,315000.0,False,False,False,False,False,True,False,False
14236,350,180,43,2,1,1,0,0,0,0,0,0,0,0,0,0,365000.0,False,False,False,False,False,True,False,False
14237,350,180,41,2,1,1,0,0,0,0,0,0,0,0,0,0,285000.0,False,False,False,False,False,True,False,False
14238,350,180,41,2,1,1,0,0,0,0,0,0,0,0,0,0,285000.0,False,False,False,False,False,True,False,False
14239,200,1,139,4,1,1,0,0,0,0,0,0,0,0,1,0,450000.0,False,False,False,False,False,True,False,False
14240,350,180,43,2,1,2,0,0,0,0,0,0,0,0,0,0,460000.0,False,False,False,False,False,True,False,False
14241,250,1,120,3,1,1,0,0,0,0,0,0,0,0,0,1,350000.0,False,False,False,False,False,True,False,False
14242,400,150,53,2,2,2,0,0,0,0,0,0,0,0,0,0,412000.0,False,False,False,False,False,True,False,False
14243,500,1,178,4,5,3,0,0,0,0,0,0,0,0,0,1,1200000.0,False,False,False,False,False,True,False,False
14244,350,1,92,3,3,2,0,0,0,0,0,0,0,0,1,1,840000.0,False,False,False,False,False,True,False,False
14245,390,99,106,4,2,2,0,0,0,0,0,0,0,0,0,0,780000.0,False,False,False,False,False,True,False,False
14246,370,200,52,2,2,2,1,0,0,0,0,0,1,0,0,0,439000.0,False,False,False,False,False,True,False,False
14247,480,1,140,5,3,1,0,1,0,0,1,0,0,0,1,1,600000.0,False,False,False,False,False,True,False,False
14248,150,301,190,3,4,0,0,0,0,0,1,0,0,0,1,1,380000.0,False,False,False,False,False,True,False,False
14249,370,200,54,2,2,2,1,0,0,0,0,0,1,0,0,0,471000.0,False,False,False,False,False,True,False,False
14250,350,1,85,3,2,2,0,0,0,0,0,0,0,0,0,0,480000.0,False,False,False,False,False,True,False,False
14251,370,200,54,2,2,2,1,0,0,0,0,0,1,0,0,0,527000.0,False,False,False,False,False,True,False,False
14252,280,1,86,3,2,1,0,0,0,0,0,0,0,0,0,1,450000.0,False,False,False,False,False,True,False,False
14253,180,350,45,2,1,1,0,0,0,0,0,0,0,0,0,0,265000.0,False,False,False,False,False,True,False,False
14254,750,1,90,3,2,1,0,0,0,0,1,0,0,0,0,1,420000.0,False,False,False,False,False,True,False,False
14255,1,1,69,3,2,2,1,0,0,0,0,0,0,0,0,0,609920.0,False,False,False,False,False,True,False,False
14256,750,2,85,3,3,2,1,0,0,0,1,0,0,0,0,1,590000.0,False,False,False,False,False,True,False,False
14257,570,3,135,4,2,2,0,0,0,0,0,0,0,0,1,1,850000.0,False,False,False,False,False,True,False,False
14258,450,150,52,2,2,2,1,0,0,0,1,0,1,0,1,0,430000.0,False,False,False,False,False,True,False,False
14259,350,0,60,2,1,0,0,0,1,1,0,0,0,0,1,0,130000.0,False,False,False,False,False,True,False,False
14260,0,0,71,3,1,2,1,0,0,0,1,0,1,0,0,1,604597.0,False,False,False,False,False,True,False,False
14261,0,0,135,3,3,2,0,0,0,0,0,0,0,0,1,1,867000.0,False,False,False,False,False,True,False,False
14262,0,0,51,2,1,2,1,0,0,0,1,0,1,0,0,1,476714.0,False,False,False,False,False,True,False,False
14263,0,0,51,2,1,2,1,0,0,0,1,0,1,0,0,1,447133.0,False,False,False,False,False,True,False,False
14264,0,0,71,3,1,2,1,0,0,0,1,0,1,0,0,1,636654.0,False,False,False,False,False,True,False,False
14265,0,0,124,2,1,3,1,0,0,0,1,0,1,0,1,1,853318.0,False,False,False,False,False,True,False,False
14266,0,0,180,3,3,3,0,0,0,0,0,0,0,0,1,1,1128000.0,False,False,False,False,False,True,False,False
14267,0,0,135,3,3,2,0,0,0,0,0,0,0,0,1,1,776000.0,False,False,False,False,False,True,False,False
14268,0,0,71,3,1,3,1,0,0,0,1,0,1,0,0,1,657597.0,False,False,False,False,False,True,False,False
14269,0,0,51,2,1,2,1,0,0,0,1,0,1,0,0,1,451801.0,False,False,False,False,False,True,False,False
14270,0,0,92,3,1,2,0,0,0,0,0,0,0,0,1,1,752000.0,False,False,False,False,False,True,False,False
14271,0,0,71,3,1,2,1,0,0,0,1,0,1,0,0,1,643483.0,False,False,False,False,False,True,False,False
14272,0,0,51,2,1,2,1,0,0,0,1,0,1,0,0,1,438087.0,False,False,False,False,False,True,False,False
14273,495,170,154,3,3,2,0,0,0,0,1,0,0,0,0,0,530000.0,False,False,False,False,False,True,False,False
14274,0,0,64,2,2,1,0,0,0,0,0,0,0,0,0,1,345000.0,False,False,False,False,False,True,False,False
14275,215,0,58,2,1,1,0,0,0,0,0,0,0,0,0,1,255000.0,False,False,False,False,False,True,False,False
14276,0,0,64,2,2,1,0,0,0,0,0,0,0,0,0,1,339000.0,False,False,False,False,False,True,False,False
14277,0,0,57,2,2,1,0,0,0,0,0,0,0,0,0,1,310000.0,False,False,False,False,False,True,False,False
14278,0,0,64,2,2,1,0,0,0,0,0,0,0,0,0,1,339000.0,False,False,False,False,False,True,False,False
14279,0,0,64,2,2,1,0,0,0,0,0,0,0,0,0,1,335000.0,False,False,False,False,False,True,False,False
14280,0,0,60,2,1,1,0,0,0,0,0,0,0,0,0,0,288000.0,False,False,False,False,False,True,False,False
14281,0,0,90,2,1,1,0,0,0,0,0,0,0,0,0,0,382600.0,False,False,False,False,False,True,False,False
14282,0,0,78,3,1,2,0,0,0,0,0,0,0,0,0,0,570000.0,False,False,False,False,False,True,False,False
14283,0,0,133,3,1,3,0,0,0,0,0,0,0,0,0,0,790000.0,False,False,False,False,False,True,False,False
14284,297,1,93,3,2,2,0,0,0,0,0,0,0,0,0,0,380000.0,False,False,False,False,False,True,False,False
14285,380,810,85,3,1,2,0,0,0,0,0,0,0,0,0,0,420000.0,False,False,False,False,False,True,False,False
14286,0,2,130,3,2,3,0,0,0,0,0,0,0,0,0,0,820000.0,False,False,False,False,False,True,False,False
14287,0,0,180,3,2,2,0,0,0,0,0,0,0,0,0,0,1160000.0,False,False,False,False,False,True,False,False
14288,0,980,117,3,1,1,0,0,0,0,0,0,0,0,0,0,412000.0,False,False,False,False,False,True,False,False
14289,300,1,160,4,4,1,0,0,0,0,0,0,0,0,0,0,650000.0,False,False,False,False,False,True,False,False
14290,0,0,62,3,1,1,0,0,0,0,0,0,0,0,0,0,240000.0,False,False,False,False,False,True,False,False
14291,300,1,151,4,2,2,0,0,0,0,0,0,0,0,0,0,495000.0,False,False,False,False,False,True,False,False
14292,0,0,66,3,2,1,0,0,0,0,0,0,0,0,0,0,250000.0,False,False,False,False,False,True,False,False
14293,0,0,135,3,1,3,0,0,0,0,0,0,0,0,0,0,790000.0,False,False,False,False,False,True,False,False
14294,0,0,90,3,2,2,0,0,0,0,0,0,0,0,0,0,900000.0,False,False,False,False,False,True,False,False
14295,0,0,360,4,1,3,0,0,0,0,0,0,0,0,0,0,1800000.0,False,False,False,False,False,True,False,False
14296,160,0,60,3,1,1,0,0,0,0,0,0,0,0,0,0,189000.0,False,False,False,False,False,True,False,False
14297,0,0,78,3,2,2,0,0,0,0,0,0,0,0,0,1,580000.0,False,False,False,False,False,True,False,False
14298,200,30,50,2,1,1,0,0,0,1,0,0,0,0,0,1,230000.0,False,False,False,False,False,True,False,False
14299,0,0,150,3,3,2,0,0,0,0,0,0,0,0,0,1,930000.0,False,False,False,False,False,True,False,False
14300,320,97,90,3,1,1,0,0,1,1,1,0,0,0,0,1,445000.0,False,False,False,False,False,True,False,False
14301,225,33,55,2,1,1,0,0,1,1,0,0,0,0,0,0,205000.0,False,False,False,False,False,True,False,False
14302,0,0,60,2,1,0,0,0,0,0,0,0,0,0,0,1,142000.0,False,False,False,False,False,True,False,False
14303,400,71,45,2,1,1,0,0,0,0,0,0,1,0,0,0,220000.0,False,False,False,False,False,True,False,False
14304,0,0,78,3,2,2,0,0,0,0,0,0,0,0,0,1,690000.0,False,False,False,False,False,True,False,False
14305,0,0,68,2,2,2,0,0,1,0,0,0,0,0,0,0,470000.0,False,False,False,False,False,True,False,False
14306,265,74,62,3,2,1,0,0,0,0,0,0,0,0,0,1,320000.0,False,False,False,False,False,True,False,False
14307,280,0,100,3,2,1,0,0,0,0,0,0,0,0,0,0,395000.0,False,False,False,False,False,True,False,False
14308,330,97,97,3,1,1,0,0,0,0,1,0,0,0,0,0,450000.0,False,False,False,False,False,True,False,False
14309,0,0,65,3,2,2,0,0,0,0,0,0,0,0,0,0,590000.0,False,False,False,False,False,True,False,False
14310,350,0,80,3,2,1,0,0,0,0,0,0,0,0,0,1,610000.0,False,False,False,False,False,True,False,False
14311,200,125,90,3,2,2,0,0,0,0,0,0,0,0,1,0,430000.0,False,False,False,False,False,True,False,False
14312,180,70,58,2,1,2,0,0,1,1,0,0,0,0,0,1,260000.0,False,False,False,False,False,True,False,False
14313,1,2,138,4,3,2,0,0,1,0,0,0,0,0,1,1,1190000.0,False,False,False,False,False,True,False,False
14314,174,0,144,4,3,2,0,0,0,0,0,0,0,0,1,0,750000.0,False,False,False,False,False,True,False,False
14315,174,0,144,4,3,2,0,0,0,0,0,0,0,0,1,0,810000.0,False,False,False,False,False,True,False,False
14316,250,85,55,2,2,1,0,0,0,0,0,0,0,0,0,0,325000.0,False,False,False,False,False,True,False,False
14317,450,110,73,3,2,1,0,0,0,0,1,0,1,0,0,0,420000.0,False,False,False,False,False,True,False,False
