,AREA,ROOMS_NO,BATH_NO,PARKING_SPOTS,DETAIL_Academia,DETAIL_Ar condicionado,DETAIL_Armários na cozinha,DETAIL_Armários no quarto,DETAIL_Churrasqueira,DETAIL_Mobiliado,DETAIL_Piscina,DETAIL_Varanda,DETAIL_Área de serviço,REGION_pampulha,REGION_venda_nova,REGION_zona_centro_sul,REGION_zona_leste,REGION_zona_nordeste,REGION_zona_noroeste,REGION_zona_norte,REGION_zona_oeste,UTILS,PRICE
5218,100,2,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,310,390000.0
5219,155,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,370000.0
5220,70,3,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,310,379000.0
5221,87,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,259000.0
5222,60,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,325000.0
5223,58,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,201,175000.0
5224,48,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,200,160000.0
5225,47,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,240000.0
5226,53,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,225000.0
5227,50,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,500,179000.0
5228,153,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250,619000.0
5229,92,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,340,556000.0
5230,130,3,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,550000.0
5231,81,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,325000.0
5232,48,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80,239000.0
5233,50,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250,268000.0
5234,43,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,300000.0
5235,126,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1065,410000.0
5236,45,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,500,235000.0
5237,96,2,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1115,450000.0
5238,62,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,325000.0
5239,110,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,160,470000.0
5240,50,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,249000.0
5241,80,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,310000.0
5242,87,2,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,379000.0
5243,52,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,216900.0
5244,60,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,189900.0
5245,61,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,351,265000.0
5246,60,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,275000.0
5247,66,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,234,175000.0
5248,43,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,230000.0
5249,43,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,350000.0
5250,130,3,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,420000.0
5251,63,3,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,580000.0
5252,44,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,300000.0
5253,50,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,943,198000.0
5254,46,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,469,229000.0
5255,110,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,130,375000.0
5256,80,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,325000.0
5257,80,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,269000.0
5258,47,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,210000.0
5259,70,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,395000.0
5260,140,3,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,375000.0
5261,116,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,435000.0
5262,98,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,350000.0
5263,48,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,200,215000.0
5264,85,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,313900.0
5265,141,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,151,350000.0
5266,45,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,165,179900.0
5267,45,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,120,229000.0
5268,75,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,470000.0
5269,83,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,350000.0
5270,65,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,150,369000.0
5271,53,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,350000.0
5272,48,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,240,260000.0
5273,79,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,110,439000.0
5274,55,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,220,200000.0
5275,70,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,320000.0
5276,75,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,299000.0
5277,48,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,140000.0
5278,65,4,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,450000.0
5279,45,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,209000.0
5280,75,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,270000.0
5281,117,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,599000.0
5282,55,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,319000.0
5283,48,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,239000.0
5284,77,3,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,351,650000.0
5285,50,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,170000.0
5286,67,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,419000.0
5287,45,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,225000.0
5288,90,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,310000.0
5289,97,2,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,359000.0
5290,50,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,218000.0
5291,44,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,300000.0
5292,45,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,299000.0
5293,46,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,225000.0
5294,120,3,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,215,430000.0
5295,120,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,270000.0
5296,51,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,199000.0
5297,71,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,300000.0
5298,76,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,900,357000.0
5299,63,3,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,330000.0
5300,123,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,340,440000.0
5301,80,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,379000.0
5302,50,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,150,180000.0
5303,90,2,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,101,329000.0
5304,135,3,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,350,490000.0
5305,90,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,330000.0
5306,53,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,350000.0
5307,50,2,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,449000.0
5308,52,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,200,150000.0
5309,120,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,425000.0
5310,65,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,900,295000.0
5311,85,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,430000.0
5312,50,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,151,218000.0
5313,50,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,200,250000.0
5314,90,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,435000.0
5315,85,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,450000.0
5316,60,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,359000.0
5317,70,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,490000.0
5318,60,3,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,320000.0
5319,45,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,215000.0
5320,54,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,241,275000.0
5321,52,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,189000.0
5322,120,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,370000.0
5323,60,2,2,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,215000.0
5324,50,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,180,239000.0
5325,104,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,700,419000.0
5326,50,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,220000.0
5327,47,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,231500.0
5328,60,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,200,220500.0
5329,50,2,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1030,329000.0
5330,120,3,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,550000.0
5331,92,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,556000.0
5332,105,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,379000.0
5333,68,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,230,200000.0
5334,50,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,120,239000.0
5335,50,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,110,175000.0
5336,81,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,220000.0
5337,50,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,309000.0
5338,65,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,110,185000.0
5339,49,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,130,140000.0
5340,50,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,285000.0
5341,70,3,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,395000.0
5342,45,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,205000.0
5343,100,2,2,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1030,320000.0
5344,62,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,354000.0
5345,77,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,130,380000.0
5346,65,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,320000.0
5347,45,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,195000.0
5348,45,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,249000.0
5349,48,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,239000.0
5350,52,2,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,211,157000.0
5351,64,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,289000.0
5352,128,3,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,580000.0
5353,110,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,111,389000.0
5354,60,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,329000.0
5355,113,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,429000.0
5356,60,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,259000.0
5357,65,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,250000.0
5358,47,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,200,130000.0
5359,49,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,540,180000.0
5360,96,2,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,180,349000.0
5361,72,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,600,430000.0
5362,140,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,519000.0
5363,66,3,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,300000.0
5364,130,3,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,580000.0
5365,150,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,210,480000.0
5366,63,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,330000.0
5367,77,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,300000.0
5368,66,3,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,250,200000.0
5369,110,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,395000.0
5370,62,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,354000.0
5371,45,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12,216000.0
5372,60,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,295000.0
5373,240,3,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,443,590000.0
5374,56,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79,230000.0
5375,79,2,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1260,297000.0
5376,49,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,155000.0
5377,65,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,700,350000.0
5378,48,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,239000.0
5379,43,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,225000.0
5380,130,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,160,580000.0
5381,100,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,185,285000.0
5382,53,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,350000.0
5383,80,3,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,213,360000.0
5384,43,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,250000.0
5385,45,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,240,150000.0
5386,64,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20,300000.0
5387,50,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,220000.0
5388,55,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,340000.0
5389,63,3,1,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,350000.0
5390,100,2,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,429000.0
5391,100,2,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,250,529000.0
5392,51,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,199000.0
5393,51,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,279000.0
5394,85,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,350000.0
5395,45,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,185000.0
5396,50,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,195000.0
5397,75,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,350000.0
5398,50,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,249000.0
5399,58,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,160,220000.0
5400,76,2,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,347000.0
5401,76,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,349000.0
5402,190,3,2,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,272,550000.0
5403,98,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,329000.0
5404,65,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,395000.0
5405,44,2,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,140,159000.0
5406,59,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,549,165000.0
5407,50,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,259000.0
5408,60,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,299000.0
5409,85,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,210,285000.0
5410,110,3,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,290,475000.0
5411,130,3,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,201,450000.0
5412,60,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20,299000.0
5413,55,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,375,210000.0
5414,50,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,130000.0
5415,155,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,669000.0
5416,129,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,160,580000.0
5417,72,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,402083.0
5418,90,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,435000.0
5419,45,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,279000.0
5420,58,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,750,249000.0
5421,55,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,340000.0
5422,68,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,295000.0
5423,72,3,2,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,291,340000.0
5424,50,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,304000.0
5425,78,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,330000.0
5426,60,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,992,215000.0
5427,88,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,290000.0
5428,59,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,50,217000.0
5429,100,2,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,460,350000.0
5430,45,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,205000.0
5431,110,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,450000.0
5432,120,3,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,210,450000.0
5433,47,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,200,249000.0
5434,120,3,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,250,450000.0
5435,47,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,200,248000.0
5436,60,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,210,250000.0
5437,60,3,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,210,320000.0
5438,100,2,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,250,360000.0
5439,47,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,200,247000.0
5440,60,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,457,285000.0
5441,96,2,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,349000.0
5442,62,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,354000.0
5443,44,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,350000.0
5444,45,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,210,245000.0
5445,45,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,159000.0
5446,72,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,439000.0
5447,51,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,334900.0
5448,68,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,320000.0
5449,152,3,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,590,430000.0
5450,70,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,439000.0
5451,48,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,249000.0
5452,120,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,419000.0
5453,53,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,350000.0
5454,60,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,199,225000.0
5455,75,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,550000.0
5456,90,3,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,435000.0
5457,45,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,475,245000.0
5458,200,3,3,2,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,410,425000.0
5459,103,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,200,370000.0
5460,120,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,360000.0
5461,50,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,304000.0
5462,60,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,110,319000.0
5463,62,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,325000.0
5464,45,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,600,190000.0
5465,64,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,295000.0
5466,50,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,259000.0
5467,50,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,379000.0
5468,70,3,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,340000.0
5469,45,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,515,229000.0
5470,66,3,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,470000.0
5471,68,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,370000.0
5472,50,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,800000.0
5473,43,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,210000.0
5474,90,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,340000.0
5475,110,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,900,390000.0
5476,50,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,295000.0
5477,89,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,359000.0
5478,63,3,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,329999.0
5479,50,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,160000.0
5480,90,3,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,270,450000.0
5481,85,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,260,390000.0
